q=0.8,q=1,q=1.4
-0.04317095729140874,-0.014869076158390726,0.02489378818168575
-0.07299004206907966,-0.014633565178087338,0.013174711165873987
-0.06689572686349265,-0.012892745336472444,-0.0008561954489039181
-0.048745528962058415,-0.01848371611313837,-0.008997321253701784
-0.04305324925476839,-0.018416122046403416,-0.010661007234574527
-0.05192068251443516,-0.017295812699273938,-0.014089549355446707
-0.05702327044130584,-0.01763657848843536,-0.029830361594662236
-0.05026087238798027,-0.013852736178847636,-0.01465921079758914
-0.04344471104016634,-0.015710210180543527,-0.018697253445054685
-0.05025346727171609,-0.012823061578274064,-0.004145212377551388
-0.04284972630907191,-0.013205268939657344,-0.008907545592251154
-0.043148692495407204,-0.015138242137595626,0.007118377484204075
-0.0473856252324083,-0.011664385580900216,0.027085374278300378
-0.05278537813182993,-0.012810907680432138,0.016485147804019107
-0.05135550399873523,-0.010952018932414376,0.016766094909229423
-0.05909837344322,-0.01001585957786233,0.013920120963462068
-0.052807957789895,-0.010857188739350931,0.007954913942512576
-0.04632126425613592,-0.011761343760952059,0.0035886310647015307
-0.04294384737565338,-0.012891541303190479,0.0009040476008408405
-0.054924469767456685,-0.011529392898438573,-0.0027784302414488593
-0.056583157423176544,-0.010817681245328004,-0.0030932594080468334
-0.06096319652536408,-0.009543209296907662,0.008129234929839413
-0.05461748010696965,-0.009925660812285741,0.011944975392623292
-0.05077537072199334,-0.010133613389939455,0.001931970961834395
-0.05334973100411844,-0.01284860986461922,-0.006331770388811719
-0.048481210116420925,-0.009827596415306061,0.0017880593597112693
-0.04667938695249063,-0.010107936950419116,-0.004136474450973537
-0.04746245474262878,-0.01324192897817511,-0.009574716843133046
-0.04878872688587421,-0.011069254363519576,-0.010530512963725869
-0.05869267726288285,-0.012542988996216309,-0.008966042573717914
-0.059218894933053434,-0.01303212210058291,-0.011091207289013028
-0.05378108043859697,-0.014119039124665278,-0.012409869762166181
-0.057984765375977076,-0.014729338211651566,-0.010194334334727273
-0.06039436840762846,-0.015269871404655078,-0.010384320880291398
-0.054164911533774784,-0.014856682401216403,-0.009082314555911353
-0.05461725456325439,-0.015016328202932527,-0.017446135255426043
-0.05411115904689723,-0.0144159818547962,-0.014135638087481084
-0.054384540103256995,-0.014515790616343338,-0.011117752517577628
-0.05128743964607452,-0.015087823998584327,-0.010829026745170722
-0.04945619489339492,-0.014280702120316846,-0.008707349117855756
-0.047227936097357315,-0.011997262237713358,-0.0013029931162407138
-0.048292037762280415,-0.01230092077727818,0.0003265843880058128
-0.05209084058787994,-0.010953369557057613,0.002751079830687786
-0.0500084189277743,-0.011265764774037734,0.004231446629773927
-0.052718470953266205,-0.011727839179911825,0.005146097764196611
-0.054309410794672885,-0.012142900446292515,0.0038797199116515912
