q=0.8,q=1,q=1.4
0.18767376465836172,inf,inf
0.19579558537996,inf,inf
0.16732108970307813,inf,inf
0.19316476670987726,inf,inf
0.2010329064087628,inf,inf
0.19667595655826098,inf,inf
0.2005179289116139,inf,inf
0.1880216881165424,inf,inf
0.19235256709910153,inf,inf
0.19383778688747633,inf,inf
0.20061747931162266,inf,inf
0.19147326809663667,inf,inf
0.19348072858574028,inf,inf
0.19096652900507394,inf,inf
0.19285980943693026,inf,inf
0.189910911313655,inf,inf
0.204253957420498,inf,inf
0.19301717117548023,inf,inf
0.20477807644858004,inf,inf
0.19267910433125124,inf,inf
0.18946404703026332,inf,inf
0.1821933079465996,inf,inf
0.17005742822534486,inf,inf
0.17155022450922885,inf,inf
0.1766396158457635,inf,inf
0.16876809487736644,inf,inf
0.17049433818700166,inf,inf
0.15712977653557658,inf,inf
0.15989109870665175,inf,inf
0.15720626964735196,inf,inf
0.17109168057871926,inf,inf
0.15699915779676665,inf,inf
0.1572194665500639,inf,inf
0.15495646505899252,inf,inf
0.16478998014171964,inf,inf
0.16005806501341802,inf,inf
0.1569886684181636,inf,inf
0.14594760911320037,inf,inf
0.14677932382682712,inf,inf
0.14635740206861847,inf,inf
0.14535795047295608,inf,inf
0.133581068933605,inf,inf
0.14071580893893554,inf,inf
0.14379752237464594,inf,inf
0.1341178447446616,inf,inf
0.13016289927812252,inf,inf
