q=0.8,q=1,q=1.4
0.048301906572492115,0.027309756925530948,2.847373018255439e-05
0.05801359270291506,0.033399749504448906,0.018864243828307536
0.04321601880622161,-0.002920867381311254,-0.0021931047362677702
0.0403216896875076,0.020426313598116863,0.004251325774543346
0.044858160235987654,0.010279173569449185,-0.003625089314454044
0.04330633517607829,0.005564434991461198,-0.008724453164766999
0.05023492193181589,0.04054490907004116,-0.00701437230472024
0.04862914263012108,0.00409637924537698,-0.017530227877696092
0.04472710264623636,-0.006182999529579902,-0.030309246487426833
0.043285404044974385,0.0007497279311348137,-0.007455945690640675
0.05966824788376357,0.021638758210706044,0.00434820634166222
0.05254901110665955,0.027817831998472542,0.002239710925456606
0.041832870441535164,0.026246740318089934,0.0036799707305998908
0.05979871014211824,0.019415978044627025,0.00477863828703029
0.0515897706107431,0.022237013799237815,0.005250139316087754
0.06053112985296494,0.025547039910865266,0.002457397289701291
0.04844698329867825,0.0228585986625518,0.009216671653183184
0.045689332882339784,0.029384775289742038,-0.006463608695090883
0.0519905846790607,0.028450784065377377,0.023348026564056212
0.0425123435482071,0.03349553335358024,-0.008864840470069524
0.05614900039809889,0.040929848013817605,-0.009576895024022036
0.05399474919853553,0.03731325434849353,0.01165890715622453
0.05161030336932093,0.03074843954362194,-0.006872503318682277
0.052681573151120986,0.01895039459753889,-0.013824994973926863
0.055846881887196886,0.03525247373891105,0.02109546194143519
0.054322627680145175,0.03056798301932062,0.008609207805111652
0.06399252538943223,0.03409028141851067,0.00035051572628219674
0.04684875803452648,0.027334344411013234,-0.007583149658099586
0.04593299047253829,0.023897495973486116,3.633838817407309e-05
0.05071114298807977,0.03060417992017861,0.008669778532450323
0.05225561373167409,0.03715406940432331,0.004220613375704119
0.06025704932345377,0.03150214710029786,-0.01062062366127492
0.056921369054677484,0.023965467134633656,0.0012855659768291616
0.05536646708902282,0.03755546550858213,0.0013963867467019497
0.05362578828969333,0.028454061066611303,0.0030384330621160416
0.04706252408277223,0.02395924349348988,0.0002878824282142034
0.057596561250814915,0.030210453791983838,0.011662267329995757
0.06087459580570709,0.029316447643989108,0.01845917939757058
0.05740195637264378,0.029407177900470316,0.0002913658170449196
0.05966909173302781,0.03078957206055577,0.007057528199744922
0.04569125624885473,0.025582668455394142,-0.013355905917876498
0.05234733024239091,0.025804656813134486,0.007883165968365802
0.05602764674411986,0.02087518666645316,-0.0016253511490980088
0.05293577900317814,0.022804408082629735,-0.0019483370016750712
0.051733954958042006,0.027798926337402108,-0.006999974178690138
0.05359068602166417,0.03353524129037844,-0.006907193189974237
0.042298065442039956,0.022018559962903694,-0.004417893764760095
0.05867015315815749,0.027459081320474255,-0.006636646628276566
0.04508081101130301,0.02564100188438978,0.0007488532483961308
0.04516599519603659,0.024614578471611637,-0.002693236938366539
