q=0.8,q=1,q=1.4
0.37977011494292157,0.4067244109451025,0.3827534041525098
0.3600338510950536,0.39468759706920764,0.3768678661957736
0.35949491878680107,0.39393517107531295,0.3763443026398079
0.35106593438141687,0.3860025281775563,0.3618998754284348
0.3415382173546817,0.3797773946012697,0.3571722015272982
0.3422865981262575,0.37867404986813114,0.35139626241333843
0.3451224415187255,0.38057813580930144,0.35080655181092624
0.34034221244282037,0.37757638574633035,0.3482785362329679
0.33925856748975747,0.37374100928962406,0.34145196888687934
0.3409604210178614,0.37864008159015583,0.3508465558823488
0.33590661423015433,0.37604700581729134,0.35187489927198357
0.3372162659318292,0.37711383504768037,0.35384720662253244
0.3362329109603266,0.37485100652586567,0.3517572669038458
0.3291011040545371,0.3701698083702496,0.34981447659979636
0.3248488521376771,0.369144258999647,0.3521059989376454
0.32226645987191205,0.3676521700435771,0.35242790912936073
0.32066353448340834,0.3666896998821585,0.35250102697973773
0.31758965703845377,0.36411069390754136,0.34793518078893015
0.31577803449692254,0.360963226156926,0.3427323736947514
0.31503579669831794,0.36039578169548037,0.3419720619722213
0.3128369378246987,0.35703579560804855,0.33733146615079335
0.31016248961595494,0.35495306324366993,0.33420306321465176
0.30992473909239493,0.35477873928182646,0.33453161054482905
0.3065510582453186,0.3514676617544765,0.33185367468419
0.3057827175344272,0.35021404573517856,0.32895716339489667
0.3038314801029287,0.34782601956830916,0.3248872019001823
0.3028128387575748,0.3465760950226482,0.3224140652864804
0.30083618775719145,0.34523184944617213,0.32005499263375725
0.29906871779189714,0.3451314885430179,0.3217180068870178
0.2975049813489221,0.3436342942365087,0.3209551438481739
0.2973281110142878,0.34307619477729645,0.32114999585407134
0.29591493144197756,0.34085978074472223,0.31913204315530663
0.29445910543748965,0.3399394429464593,0.3188420889479815
0.29430096933447913,0.34020545146030656,0.31966057010890836
0.29434424213098964,0.34040878110138095,0.3217289116162476
0.2930830173287262,0.34022853410289144,0.3228305184485052
0.29058491362489747,0.33817871834705215,0.3214471201949536
0.28901245573205614,0.33776357753091446,0.32282086141906063
0.2873858214854863,0.3357728148314294,0.31973043637398035
0.28665953971664493,0.33489018502385903,0.3192527925604409
0.28637506351896036,0.33463869222897813,0.3193026322834598
0.28537255663636074,0.3347842303117048,0.3209285920212466
0.2834491331028772,0.33380838317471273,0.3210351630497499
0.283872444404075,0.3341675706909797,0.3213388710713687
0.2823499264882088,0.33293825982198655,0.3201135686635155
0.28134600570381707,0.3321934207699684,0.31937473141027084
