datetime,S&P500,Apple,Alphabet,Facebook
2021-09-01 15:51:00,-0.00015447321354862477,-0.00019419361164047807,-0.00038701877866630335,-0.0008119753710387052
2021-09-01 15:52:00,-0.0002891497142444999,-0.00025898349124997696,-0.00027408618126291363,-0.0007339642259816261
2021-09-01 15:53:00,0.0003178394010764866,0.001100216918411946,-0.00014049828940737537,0.0003670494509248387
2021-09-01 15:54:00,0.00010813065282821252,0.0008405263482597294,0.0005995501840349243,0.0006289143573560801
2021-09-01 15:55:00,-0.000384027124979584,-0.0012286999961434032,-0.00018839132702052437,-0.0008648592522100258
2021-09-01 15:56:00,-0.0003046781364020624,-0.0001294247073571034,-1.712824430387579e-05,0.0001573027819618409
2021-09-01 15:57:00,-0.0008703893663916322,-0.0029164932043970436,-0.0010385195690065573,-0.0014953764182256467
2021-09-01 15:58:00,-3.3151625592882295e-05,-0.0002596559573172776,-0.0005831403989963258,0.0006036666368804095
2021-09-01 15:59:00,0.0004397221645521044,0.0006490135222621425,2.401837749106182e-05,-5.2478287120749425e-05
2021-09-01 16:00:00,6.627300504121467e-05,0.0014263487895399848,0.0014914399271569853,0.0005771097455626948
2021-09-01 16:01:00,0.00028271548408961497,-0.00019438235069469455,-0.0003837903455304733,-0.0013120950789437032
2021-09-01 16:02:00,0.0003576972285692369,0.0003239495962762905,0.0005002689906728462,0.0008137017313590754
2021-09-01 16:03:00,-5.5191841335251474e-05,-0.0007128276878969514,-0.0015633145445482105,-0.0011551286364892993
2021-09-01 16:04:00,8.830899316772685e-06,-0.0009079707478961752,-0.0014901648462327024,-0.0016825726292540352
2021-09-01 16:05:00,-4.415527645228346e-05,0.0002595043481541037,-1.7180743136349506e-05,-0.0006843546276778399
2021-09-01 16:06:00,-2.2078369380759508e-05,0.0009725419770024999,0.0006663964687150212,0.0007632884942942111
2021-09-01 16:07:00,0.00017661330783011968,-0.00012961762817889733,0.0006899736127121966,0.0005260666121637604
2021-09-01 16:08:00,-3.311261933251029e-05,-0.0007131974238182493,-0.0005972629061043278,0.00018405795248064457
2021-09-01 16:09:00,-7.726704266458172e-05,0.00032424370440675004,-0.00025411651722413183,0.00034173205910692733
2021-09-01 16:10:00,0.00011700205429235261,0.00038895371941145596,0.0,-0.0006572807219581322
2021-09-01 16:11:00,2.2074324250585114e-05,0.0011659542712252231,0.0003090521395553383,0.0003155486628513487
2021-09-01 16:12:00,-0.00044599586978754275,-0.0006475845324096643,0.00017508715780434092,-0.0004733603412429362
2021-09-01 16:13:00,0.0001656157431485517,0.00038860104115964863,0.0,0.0008676561996733495
2021-09-01 16:14:00,9.714847164387791e-05,6.475216112601233e-05,3.7759878074198715e-05,-0.0009202656272949336
2021-09-01 16:15:00,-0.00013689374858543717,0.0009707796122069661,0.0005353502897269408,-7.891933133112956e-05
2021-09-01 16:16:00,0.00014793275048311273,0.0001293661062606159,-0.000452970049953747,0.000552304570552073
2021-09-01 16:17:00,-3.974097714759804e-05,-0.00012936610626072953,0.00042895406216642836,-0.00015777018176297804
2021-09-01 16:18:00,-0.00025172953781563986,-0.000711812887983653,-0.000549094180013799,-0.00010519395144466018
2021-09-01 16:19:00,5.962588074157176e-05,0.0005824300439681259,-0.0005081806897696115,-0.00031564826524009223
2021-09-01 16:20:00,9.716048490746243e-05,0.0003234257281015591,-0.0007455699918470877,7.892140747266914e-05
2021-09-01 16:21:00,-8.391077198417154e-05,0.00025866528856064585,0.00014434725851195467,-0.00010522992748840874
2021-09-01 16:22:00,0.00013027949386085555,-6.466004981066336e-05,7.560215400996208e-05,0.0006575054481071255
2021-09-01 16:23:00,0.00012363941463647965,-0.00012933264373954828,0.00023364325530128043,0.0004731363772416596
2021-09-01 16:24:00,-6.40256456045621e-05,0.0005818652176451007,0.0005220640883534835,-2.627948229572705e-05
2021-09-01 16:25:00,-0.0003025214189465261,-0.00012927412596381368,-0.0005048865915611011,-0.0005783234040421916
2021-09-01 16:26:00,0.0001987470111677855,0.00019390492256082274,3.4354639509402242e-06,5.258867766966963e-05
2021-09-01 16:27:00,1.3248396392237093e-05,6.4626619727358e-05,0.0005220533299864124,0.0011825146892950307
2021-09-01 16:28:00,5.9615611800624116e-05,-0.0009051529679869687,6.18040605463888e-05,-0.00015758785555543354
2021-09-01 16:29:00,-6.40317244293015e-05,0.0007758955516625743,1.3733716962088857e-05,0.0006564522929292914
2021-09-01 16:30:00,0.00014351367875598326,-6.463497400689732e-05,0.0007104625341102031,-0.0001575092539943484
2021-09-01 16:31:00,-2.207746762648556e-06,-0.0005172302436382905,-0.00022990122926855124,0.0001837583844934793
2021-09-01 16:32:00,-4.415508147809952e-06,-0.00025871547909641203,0.0002504868207276042,0.0
2021-09-01 16:33:00,6.402295998021048e-05,0.0001293661062606159,-5.832694311863514e-05,0.00044612983117807995
2021-09-01 16:34:00,-1.5453442641098555e-05,0.0005819404645170211,0.0009431067318377976,0.0004197051632881561
2021-09-01 16:35:00,-0.0002141651486423105,0.0005816020067656879,-0.0002811242244744761,0.00010489877278045421
2021-09-01 16:36:00,-1.7665152616285435e-05,-0.0005169628548087633,-6.85788743045701e-05,0.0010483829654476737
2021-09-01 16:37:00,0.0003311696943764964,0.0006461618213968146,0.0006067597331981136,0.0002619240958946837
2021-09-01 16:38:00,-3.973457305710177e-05,-0.0002584146277057949,0.00046938626039745275,-2.6189322614637546e-05
2021-09-01 16:39:00,6.84307828416356e-05,-0.00038774719369099177,-0.0006201848075336779,-2.619000851317532e-05
2021-09-01 16:40:00,9.270520413916159e-05,-6.463915195691874e-05,-6.855019759666087e-06,0.00013094318393973794
2021-09-01 16:41:00,-9.932733330827445e-05,-0.00012929083992399608,-0.00021252892358679263,-2.6187265134415946e-05
2021-09-01 16:42:00,-2.207386134768696e-06,0.0,-5.8281950953376536e-05,2.618726513444361e-05
2021-09-01 16:43:00,2.2073642085775228e-05,0.00012929083992394951,0.0,-2.6187265134415946e-05
2021-09-01 16:44:00,5.738918921695356e-05,0.0012274299806469915,0.0002742383902940581,0.00023566070205013092
2021-09-01 16:45:00,3.9729047898463365e-05,-0.000322861850220007,-0.00020567174177072765,-0.0009429762073398347
2021-09-01 16:46:00,0.00025158065609882317,0.0005810762987530486,3.0853458075281256e-05,0.0007073155052895869
2021-09-01 16:47:00,2.2065459392875662e-05,-0.0004519190496228772,0.0003975816122894008,0.00015711330520166734
2021-09-01 16:48:00,-4.8544653367705325e-05,-6.457653936577054e-05,-7.53912635589593e-05,0.0
2021-09-01 16:49:00,-4.192682445755408e-05,0.0002582811404555844,-0.00018850302945913036,-0.0004190236809687515
2021-09-01 16:50:00,8.82649537955194e-05,0.00019366708688401036,0.0002741744795007967,0.0005761123054571863
2021-09-01 16:51:00,-0.0001655031796938269,-0.0003227993184682922,0.00010964874720167647,0.0004187823963209275
2021-09-01 16:52:00,8.606507186760652e-05,-0.0002583144993375601,0.00017472784469695963,-0.00023554351775364487
2021-09-01 16:53:00,-7.503067434009295e-05,-0.0005168292640400623,-0.0006819541161832374,-0.000471253543122884
2021-09-01 16:54:00,-3.751744837650174e-05,-0.0010991498859804173,0.0,-7.856385281183249e-05
2021-09-01 16:55:00,9.48943528638969e-05,0.00019405543577838663,-0.0003531539599376087,2.618863675220281e-05
2021-09-01 16:56:00,-2.206765059045489e-05,0.0001940177855721722,0.0,-0.0004453001265416116
2021-09-01 16:57:00,-7.724061226963885e-05,-0.0005174644358675166,-0.0007787507790836973,-0.0002096216337200842
2021-09-01 16:58:00,2.20695743330127e-06,-0.0003882741264077074,0.0004529156522035295,-0.00015724506676001638
2021-09-01 16:59:00,0.00015447491799410915,0.00025886616763753077,8.232626589845906e-05,0.0005502495913702756
2021-09-01 17:00:00,0.0002007817255659914,-6.471025983424935e-05,0.0,0.0003404790310905793
2021-09-01 17:01:00,-2.6474403665579984e-05,0.00032350943312146164,0.0005178140134667073,0.0005759313230218692
2021-09-01 17:02:00,-0.00041927148884023764,-0.0005176653409248728,-0.0002571588758842265,-0.0011259935463076869
2021-09-01 17:03:00,-0.00017217288849324448,-0.00019419361164047807,-0.0004321758405516857,-0.0003406663991751653
2021-09-01 17:04:00,-0.00013025303325835979,-0.00025898349124997696,0.0,-7.863180660639584e-05
2021-09-01 17:05:00,-4.636534345964077e-05,-6.47563542400085e-05,0.0,0.00010484103487701438
2021-09-01 17:06:00,-0.00014573364772841512,0.0002590002604481415,-0.0003431296892314299,-0.00026212319940396823
2021-09-01 17:07:00,0.00021196919460427093,0.0,0.00029166774104210334,5.243013685473332e-05
2021-09-01 17:08:00,0.00026269112862125233,0.0007765985376071859,0.0003807557189371856,0.0004193421631362746
2021-09-01 17:09:00,7.504193523431644e-05,-0.0001293912145171754,0.0007679307045697808,0.0014924789699433502
2021-09-01 17:10:00,0.00011696590457214827,0.0007114445858404643,0.00011650937913680654,0.0003923876840615075
2021-09-01 17:11:00,4.192784218966283e-05,-0.00019398014997302075,0.0001507566961099737,0.0002353587270111489
2021-09-01 17:12:00,-6.620068738329399e-06,6.466423100336448e-05,0.00019869001682278178,-0.000209205021683456
2021-09-01 17:13:00,-0.0002273156132577812,6.466004981078441e-05,-0.00033574061954611564,-0.0002877283863901926
2021-09-01 17:14:00,1.545027054542775e-05,0.0002585983981310789,0.0,0.00047078517373181045
2021-09-01 17:15:00,2.8692726285431572e-05,0.0005169962632926238,1.3705905532138594e-05,0.0003398737271112992
2021-09-01 17:16:00,-0.00013464223261566358,0.00038757186713432416,0.000243248568688149,-0.0006275494401118012
2021-09-01 17:17:00,-0.0002008934245066605,0.00012915724913025706,-0.00010619984422578903,-7.847137760521801e-05
2021-09-01 17:18:00,-6.623744802787182e-05,-0.0008398204569964081,-0.00023642079585205544,-2.6158494318634127e-05
2021-09-01 17:19:00,7.065312190383265e-05,0.000968961026685642,0.0001610463217247488,-5.231904152699218e-05
2021-09-01 17:20:00,-1.7662812494265144e-05,-0.0007750936959547042,-0.00018503416331684008,-0.00026163627474537975
2021-09-01 17:21:00,-8.611067877099957e-05,0.0005167958771352018,0.0003563315702928956,0.0008108497364340856
2021-09-01 17:22:00,-0.0001877028162036703,-6.458488070182865e-05,0.0,0.0003398381880119707
2021-09-01 17:23:00,0.00013470794344522168,0.00038744673092168267,0.000589039095664738,0.0006009694078421285
2021-09-01 17:24:00,-4.1956266119231106e-05,-0.0003874467309217422,-0.0005239537739231597,-0.0003135041956862899
2021-09-01 17:25:00,-7.95009109899136e-05,-0.00038759690407729516,-0.0002261040567905289,-0.00020905741315326495
2021-09-01 17:26:00,0.0001015833757470695,0.00012921566111783112,0.0002535071355281864,0.000705393678093703
2021-09-01 17:27:00,-8.170755545472098e-05,-0.00045232788080189174,-0.00024322856925089643,7.83463693387711e-05
2021-09-01 17:28:00,8.391577511078992e-05,0.0005169294506425463,-2.7409744851266997e-05,0.00020889364778148642
2021-09-01 17:29:00,0.00029364977066769334,-0.0003230495909212953,0.00033571761668040506,0.0006525115399799579
2021-09-01 17:30:00,-0.00012363149881394162,-0.0003877973161319467,0.0,-0.0001565639436437248
2021-09-01 17:31:00,0.0003443640226608403,0.0011629410795095697,0.0004759776893997184,0.0002870151746360762
2021-09-01 17:32:00,-7.283634669349881e-05,0.0003873466801174675,-0.00030816113647168133,-0.0004436036343865847
2021-09-01 17:33:00,6.621507984652509e-05,-0.0004519190496228772,0.00034924211393075864,0.00018268415265782425
2021-09-01 17:34:00,0.0001302102013807866,-0.0002583311820103201,0.00013350152262921205,-0.0003654016849133754
2021-09-01 17:35:00,-8.827625175955008e-05,-0.0001291906209405418,0.00029774687970750166,0.0001827175322554382
2021-09-01 17:36:00,-0.00010594178949990517,-0.00064620357660649,-0.0002498276031426333,-0.000417689140933929
2021-09-01 17:37:00,0.00014125322533286804,0.0003877722532917753,0.0005132767700970683,0.00023497160867848681
2021-09-01 17:38:00,2.6482758622414597e-05,0.0005813765868995994,-0.00013684804756297782,-2.610523018432252e-05
2021-09-01 17:39:00,-0.00015890707280267764,-0.00032294526358499925,0.00021210649193805485,0.0
2021-09-01 17:40:00,-7.504822955926517e-05,-0.0003230495909212953,-0.0005371956804525749,-0.0002088663784941174
2021-09-01 17:41:00,-3.090384929772159e-05,0.00025844802108057423,0.0001368925395701787,2.6110683187382754e-05
2021-09-01 17:42:00,-2.2074543524620065e-06,0.00032296612366129426,0.0,-0.00013056023414943955
2021-09-01 17:43:00,2.4281729875600734e-05,0.0001937296186357379,-0.00016769594369115873,-2.611409247146671e-05
2021-09-01 17:44:00,-2.428172987575061e-05,-0.0005813014857699411,0.0,-0.00015669887731206402
2021-09-01 17:45:00,4.1940799464004656e-05,-0.0003877221373288998,0.0,-7.835864756990458e-05
2021-09-01 17:46:00,-9.712874201624914e-05,-0.0002585649658878659,-0.0002738497472024012,-0.00018286072594417226
2021-09-01 17:47:00,4.415147487927077e-06,-0.0004526496245931117,0.0003902131845726742,0.0003395718814872174
2021-09-01 17:48:00,-0.00015012595153968353,-0.0009059143883436008,0.00019847108888892696,-0.00010447137493823631
2021-09-01 17:49:00,5.298820351363722e-05,0.0005824677380482568,8.211444705668317e-05,0.001200762367250928
2021-09-01 17:50:00,4.636237495414034e-05,0.0,-6.842823762317021e-05,0.00010434601146845243
2021-09-01 17:51:00,0.00013245208565158478,0.0005821286668706921,-8.212006642664784e-05,-0.0003652586854770548
2021-09-01 17:52:00,0.0001368487271894023,-0.0003233629777571256,6.159068203380477e-05,-0.00010438413370655785
2021-09-01 17:53:00,-0.00010594576469631686,-0.00032346757519616454,0.00022237921906527295,-7.829525143304986e-05
2021-09-01 17:54:00,-6.621982996876637e-06,-0.00045303045786646175,8.209675106706017e-05,0.00010439230638181007
2021-09-01 17:55:00,8.828950133203861e-05,-6.473539409926124e-05,8.551028266366563e-05,0.00020875192518994123
2021-09-01 17:56:00,8.607475929219257e-05,0.0003883495194439857,0.0,0.00020870835691851977
2021-09-01 17:57:00,-0.00010373203596674158,-0.0007120893649339639,4.446245744742013e-05,-7.826052934202995e-05
2021-09-01 17:58:00,-6.621559134344829e-06,0.00032373984549002464,-0.00032496352997975436,0.00023476321629107015
2021-09-01 17:59:00,-0.00014127037407177432,0.00032363507192093857,0.00012999808442195642,0.0004954303174308494
2021-09-01 18:00:00,-4.194348447210647e-05,0.0,-0.0004995586195632281,-0.0007562817379416769
2021-09-01 18:01:00,0.00021632121577409413,-6.47186357538885e-05,0.00031139802565221267,7.826257096537955e-05
2021-09-01 18:02:00,3.531330627824494e-05,-6.472282452663678e-05,0.0,-0.0001304410212771935
2021-09-01 18:03:00,0.00013903402273198194,6.472282452651016e-05,8.553193168811886e-05,2.6089565479645372e-05
2021-09-01 18:04:00,-4.413569077480078e-05,0.0006469979521764492,0.0001607802291673952,2.608888483210127e-05
2021-09-01 18:05:00,-4.8551509851213586e-05,-0.0006469979521766008,0.0,-0.00015654351941795148
2021-09-01 18:06:00,9.268720062608423e-05,-0.0002589164361670506,-0.0005132188169705407,0.0001565435194179823
2021-09-01 18:07:00,5.2960257752227576e-05,-0.0005180340723245592,-0.00040734104421511825,-0.00018263648866889733
2021-09-01 18:08:00,4.854443913381832e-05,0.00012953367893777244,0.00012324672983823353,-0.00023486736625939693
2021-09-01 18:09:00,6.839952829075684e-05,0.0002590170318178003,0.0,0.00018267938513960344
2021-09-01 18:10:00,-7.501908577322649e-05,6.474377652722354e-05,-0.0001403655326182542,-0.00015658028686179787
2021-09-01 18:11:00,0.0,-0.0007772021116608853,-0.00015065810226672305,-0.00010440048033712316
2021-09-01 18:12:00,-1.9858935363133554e-05,0.00032390762437820063,-0.0006508298309783697,0.0001565966334924092
2021-09-01 18:13:00,0.00016989147946826135,-0.00012955046008516577,0.0,0.0009390651775231552
2021-09-01 18:14:00,-4.853747756083181e-05,-0.00038875211063649684,0.00030148963515158806,5.214444011089694e-05
2021-09-01 18:15:00,-1.7650575960806553e-05,-0.00032407557726033437,-0.00013702947525450255,-0.00015644147816950963
2021-09-01 18:16:00,-8.82540481031983e-06,0.000129642834174042,0.00027404017600454267,-2.607595927077751e-05
2021-09-01 18:17:00,-7.28125617435963e-05,-6.481931617885844e-05,0.0,0.00044319886015174937
2021-09-01 18:18:00,7.722527388456078e-05,-6.482351799510788e-05,-0.0007812125638008924,-0.0003649730221175995
2021-09-01 18:19:00,7.94254890049168e-05,6.482351799507613e-05,0.00016108937581852482,0.00015643332061632416
2021-09-01 18:20:00,-3.088694056260879e-05,6.481931617877562e-05,0.0,0.0003909762727211165
2021-09-01 18:21:00,1.985599987716814e-05,-0.00012964283417404916,-0.0002467857877621476,-0.0007560254280356739
2021-09-01 18:22:00,-4.412410345444179e-06,-0.0001944957703301917,0.00016110318007959694,0.00013038999666428172
2021-09-01 18:23:00,1.5443351030992625e-05,-0.0005837143856757471,-9.940102322685062e-05,0.0
2021-09-01 18:24:00,-3.7505694802703626e-05,-6.487819121871603e-05,-0.0006206228715282731,2.6075959270883942e-05
2021-09-01 18:25:00,0.00023163033666777005,0.0,0.00017833993009697203,0.0005213764455958972
2021-09-01 18:26:00,-0.00043242003661034554,-0.0005191771159513911,0.0,-0.0005213764455957356
2021-09-01 18:27:00,0.00013239334080848448,0.00012981955100658575,-6.858640000283185e-06,0.00013036959799451488
2021-09-01 18:28:00,6.839635913409768e-05,-0.00019473564697552144,0.00019888146387448798,-7.821971923121089e-05
2021-09-01 18:29:00,5.5154946806090616e-05,0.00012982797811172584,-0.00018173495207457008,-0.00026077659417083384
2021-09-01 18:30:00,-4.1917482133462106e-05,-0.0008441833028365593,0.0,0.00010431879834188613
2021-09-01 18:31:00,3.0886736135010115e-05,0.00019487479356231793,0.0,0.0
2021-09-01 18:32:00,-3.971169311336793e-05,-0.0007147266474946357,-8.916507204278105e-05,-0.00015648227870124174
2021-09-01 18:33:00,8.604000865711499e-05,0.0003899142238118701,0.0,-7.825032282241064e-05
2021-09-01 18:34:00,0.00014117782031648846,0.0003897622499647523,6.515987320138204e-05,2.608412129268124e-05
2021-09-01 18:35:00,0.0001477741792676359,-6.494982628195175e-05,0.0,0.0004172534353553541
2021-09-01 18:36:00,3.0875428674846574e-05,-0.0003897875707118119,0.0001371648037265571,-0.0002607629939937376
2021-09-01 18:37:00,-3.087542867471957e-05,0.0,-3.086044051809848e-05,2.607935949246855e-05
2021-09-01 18:38:00,8.821648324961996e-06,-0.00045494427717382706,-0.0004355766743822854,-0.000417351389838566
2021-09-01 18:39:00,3.7491137209760295e-05,-0.000455151345677494,-3.4304905429099927e-06,0.0
2021-09-01 18:40:00,6.615937131049109e-06,0.00026011184956138857,0.0,-0.00020874103141693047
2021-09-01 18:41:00,-4.8517888775679955e-05,-0.00026011184956132287,-0.0005044101682114408,0.0002087410314168177
2021-09-01 18:42:00,-0.0001830659582935498,-6.503853535503698e-05,0.00015443829963245344,-5.2181173044700186e-05
2021-09-01 18:43:00,1.764637113454793e-05,-0.00032525614207711104,-0.0005114536550846666,-0.000156559858372211
2021-09-01 18:44:00,3.3086106595373195e-05,0.000650406526993629,-0.0002953205451241677,-0.0001565843731994872
2021-09-01 18:45:00,-4.852666430878592e-05,0.0,6.868910281787382e-06,-0.00033935027799978577
2021-09-01 18:46:00,7.278911342774572e-05,0.00039004095924508015,-0.0002850994346519133,0.00018274138229450366
2021-09-01 18:47:00,9.924934420879215e-05,0.0003898888866074922,0.00022671219327810972,0.000365382611852981
2021-09-01 18:48:00,-1.764360794180443e-05,-0.0001299460725627034,0.0006729637093929537,0.0004434994789831722
2021-09-01 18:49:00,-1.3232910248069185e-05,-0.0005199532159259249,0.0,0.00015648227870130896
2021-09-01 18:50:00,0.00016980905343606743,0.00026001040188093454,-0.00018536317504677394,0.00010430791706559134
2021-09-01 18:51:00,-4.6308700420784155e-05,0.0,-0.00024720436029572457,0.0004692510318385047
2021-09-01 18:52:00,1.3231276090580222e-05,-0.0011055114115681548,0.0,0.00039087439097810225
2021-09-01 18:53:00,0.00013230313313121323,0.0004553586027616569,0.00028839914641482373,0.0003125895464251056
2021-09-01 18:54:00,4.409802992015952e-06,0.00032512924173661966,-0.00016822272728724287,0.0006509145579036799
2021-09-01 18:55:00,5.071133675080184e-05,-6.501739217521039e-05,0.00048056130484159013,-0.00010411786151314254
2021-09-01 18:56:00,-6.614376346962187e-06,-0.00032515038491637114,-0.0001475764010852608,0.0003383434217974399
2021-09-01 18:57:00,7.27557336799366e-05,0.0,0.0,0.0
2021-09-01 18:58:00,4.850088184352352e-05,-0.00019514098998406375,0.0,-0.00026025400938079136
2021-09-01 18:59:00,8.818089428754064e-06,-6.50554598023876e-05,0.0004083558586321082,0.00010410973175124337
2021-09-01 19:00:00,4.849810197012561e-05,-0.000260264169599962,-3.43086716871143e-06,-0.00033839626525199667
2021-09-01 19:01:00,-9.92031781102749e-05,6.507239306025066e-05,-0.0003911960353785538,0.00033839626525197856
2021-09-01 19:02:00,-2.425116267896863e-05,0.0,0.0003225762200076989,-7.80812826550006e-05
2021-09-01 19:03:00,-6.834735007866257e-05,-0.00019522988380755259,-0.0002127513562346714,-0.00036445995248921546
2021-09-01 19:04:00,4.189086548224221e-05,0.0003253619680563092,-5.491092419887739e-05,-0.000520887604234987
2021-09-01 19:05:00,0.00010582173897039505,0.000650406526993629,0.000133840095603649,0.0
2021-09-01 19:06:00,-9.700283299984024e-05,6.501739217535341e-05,-0.00020591525973464046,-0.00020843103613582493
2021-09-01 19:07:00,-2.8661728767016584e-05,-6.501739217521039e-05,-0.00013043493203267708,-0.0003648588818458242
2021-09-01 19:08:00,0.0,-0.00032515038491637114,-8.582173457863428e-05,-5.213356620836942e-05
2021-09-01 19:09:00,-1.7638395259266905e-05,-0.00026019644978643284,-2.403140561513611e-05,2.6067122842750213e-05
2021-09-01 19:10:00,5.7323647122243466e-05,-0.00013012361762025773,-0.0003948843641053119,-5.213492519819483e-05
2021-09-01 19:11:00,-5.511883070101031e-05,0.00032527730176534373,-5.151815415033301e-05,-0.0001824936458169798
2021-09-01 19:12:00,-6.614660736467514e-05,-0.0009110432074142521,0.0,-0.00018252695582679133
2021-09-01 19:13:00,-3.748501977752206e-05,-0.0001302168111741813,9.959937020208087e-05,-0.00010431607781013406
2021-09-01 19:14:00,3.307509038059776e-05,0.0003255102401711164,0.0,0.0005475380480176882
2021-09-01 19:15:00,7.05565367616885e-05,6.50893351353596e-05,9.95894511554401e-05,0.00023456741966121074
2021-09-01 19:16:00,-2.8662992660927423e-05,0.0003253831415167319,-3.090600967597216e-05,-2.606032966463498e-05
2021-09-01 19:17:00,6.393939429513991e-05,0.0007154704523230953,5.1509485482967715e-05,7.817895165993129e-05
2021-09-01 19:18:00,-3.9686039338376746e-05,6.501739217535341e-05,0.00011674501185870423,0.0001563395698633856
2021-09-01 19:19:00,6.614449264402985e-06,-0.00019506485968421292,-0.00010987728092258595,-0.00036483035793203857
2021-09-01 19:20:00,-8.819275408326295e-06,-0.00013006438205239674,-0.000164838561607308,-5.2129489664252886e-05
2021-09-01 19:21:00,-4.850740510598476e-05,0.0,-0.0001408211247752037,0.00015638031724955233
2021-09-01 19:22:00,7.055544779189392e-05,0.0005201560585420083,5.152222412277138e-05,5.212133848785379e-05
2021-09-01 19:23:00,0.00011905103114448835,0.00019498878876258804,-0.00015800989999242948,0.0
2021-09-01 19:24:00,0.0001675292959750008,0.000649688172540688,0.00022670206979899366,0.0002605659507159037
2021-09-01 19:25:00,-7.71481630852287e-05,6.494560807609898e-05,-0.00016143408458133156,-0.0002084473287204817
2021-09-01 19:26:00,-2.4247794829680697e-05,-0.0001298954343580631,-6.183272189622176e-05,-0.00031275248502214285
2021-09-01 19:27:00,-0.00011904315769419163,-0.0003897875707118119,0.0,-7.820340710157387e-05
2021-09-01 19:28:00,7.495475161520622e-05,-0.00012996296073920167,-0.0004054425564061069,-2.606916148706649e-05
2021-09-01 19:29:00,3.086208835191301e-05,0.00019493810776832944,6.529422784171991e-05,0.00015640477587794638
2021-09-01 19:30:00,2.4248115536822177e-05,0.0,0.00013057566706646236,-0.0002867607783046404
2021-09-01 19:31:00,0.0001146194964610166,-0.00038991422381184313,-0.0001821233873799653,0.00018249364581695912
2021-09-01 19:32:00,-1.1020534562255209e-05,0.0003249390767828834,0.00018899531863317352,0.0005472811989145858
2021-09-01 19:33:00,-4.849179497745608e-05,-0.00019495077554681874,0.0001546059698162631,0.0003907318457088839
2021-09-01 19:34:00,8.81686489930439e-06,-0.0001299883012359701,0.0,0.0005988257986460873
2021-09-01 19:35:00,5.951180484540544e-05,-0.00026002730433191413,0.0,-0.0001561808577504255
2021-09-01 19:36:00,-1.542864636810221e-05,0.0,-0.0001855300323470842,-5.206570693387928e-05
2021-09-01 19:37:00,-5.290002337645015e-05,-0.00039016777709164355,0.00015117521579845154,0.0
2021-09-01 19:38:00,-4.4084616011275184e-06,6.50385353549625e-05,8.244957697725137e-05,-0.00020828994034897657
2021-09-01 19:39:00,-4.629002021051861e-05,-0.00013008130099628821,0.0,-0.00031251627943299154
2021-09-01 19:40:00,-1.983923605784668e-05,-0.00013009822434285087,-0.0001133699210200876,-2.6047432375775916e-05
2021-09-01 19:41:00,-6.833815928326592e-05,6.505122786484666e-05,-0.0003264397309573024,-0.0006514064094224886
2021-09-01 19:42:00,9.038173060740835e-05,0.00032519267952673536,-0.00023372757782457018,0.00044300252193565795
2021-09-01 19:43:00,4.408568494430033e-05,0.0,0.00029558749948834537,-0.0002084473287204817
2021-09-01 19:44:00,-7.494682085707408e-05,0.0,8.247394343533362e-05,0.0003126547014865023
2021-09-01 19:45:00,-3.968000282690774e-05,0.00032508696362512906,-0.00017870214180828824,2.6050146533575323e-05
2021-09-01 19:46:00,3.968000282692257e-05,-6.500893875213221e-05,-0.00016498417220529003,0.0004687866325401973
