datetime,S&P500,Apple,Alphabet,Facebook
2021-09-01 15:31:00,4531.19,153.39,2904.34,379.79
2021-09-01 15:32:00,4530.66,153.94,2905.8,380.77
2021-09-01 15:33:00,4531.47,154.32,2910.81,380.85
2021-09-01 15:34:00,4530.12,154.28,2908.87,380.98
2021-09-01 15:35:00,4529.86,154.57,2910.77,381.35
2021-09-01 15:36:00,4529.26,154.76,2910.08,381.27
2021-09-01 15:37:00,4528.63,154.46,2909.51,381.36
2021-09-01 15:38:00,4528.61,154.45,2908.72,381.15
2021-09-01 15:39:00,4528.83,154.23,2906.24,380.88
2021-09-01 15:40:00,4527.89,154.55,2909.02,381.14
2021-09-01 15:41:00,4528.18,154.67,2910.0,381.11
2021-09-01 15:42:00,4526.18,154.4,2908.15,380.87
2021-09-01 15:43:00,4527.54,154.36,2909.17,381.22
2021-09-01 15:44:00,4529.01,154.43,2913.89,381.49
2021-09-01 15:45:00,4529.96,154.45,2914.27,381.25
2021-09-01 15:46:00,4530.14,154.42,2914.74,381.42
2021-09-01 15:47:00,4530.97,154.51,2918.0,381.72
2021-09-01 15:48:00,4531.45,154.55,2918.12,381.88
2021-09-01 15:49:00,4531.28,154.53,2919.31,381.89
2021-09-01 15:50:00,4531.88,154.5,2920.32,381.94
2021-09-01 15:51:00,4531.18,154.47,2919.19,381.63
2021-09-01 15:52:00,4529.87,154.43,2918.39,381.35
2021-09-01 15:53:00,4531.31,154.6,2917.98,381.49
2021-09-01 15:54:00,4531.8,154.73,2919.73,381.73
2021-09-01 15:55:00,4530.06,154.54,2919.18,381.4
2021-09-01 15:56:00,4528.68,154.52,2919.13,381.46
2021-09-01 15:57:00,4524.74,154.07,2916.1,380.89
2021-09-01 15:58:00,4524.59,154.03,2914.4,381.12
2021-09-01 15:59:00,4526.58,154.13,2914.47,381.1
2021-09-01 16:00:00,4526.88,154.35,2918.82,381.32
2021-09-01 16:01:00,4528.16,154.32,2917.7,380.82
2021-09-01 16:02:00,4529.78,154.37,2919.16,381.13
2021-09-01 16:03:00,4529.53,154.26,2914.6,380.69
2021-09-01 16:04:00,4529.57,154.12,2910.26,380.05
2021-09-01 16:05:00,4529.37,154.16,2910.21,379.79
2021-09-01 16:06:00,4529.27,154.31,2912.15,380.08
2021-09-01 16:07:00,4530.07,154.29,2914.16,380.28
2021-09-01 16:08:00,4529.92,154.18,2912.42,380.35
2021-09-01 16:09:00,4529.57,154.23,2911.68,380.48
2021-09-01 16:10:00,4530.1,154.29,2911.68,380.23
2021-09-01 16:11:00,4530.2,154.47,2912.58,380.35
2021-09-01 16:12:00,4528.18,154.37,2913.09,380.17
2021-09-01 16:13:00,4528.93,154.43,2913.09,380.5
2021-09-01 16:14:00,4529.37,154.44,2913.2,380.15
2021-09-01 16:15:00,4528.75,154.59,2914.76,380.12
2021-09-01 16:16:00,4529.42,154.61,2913.44,380.33
2021-09-01 16:17:00,4529.24,154.59,2914.69,380.27
2021-09-01 16:18:00,4528.1,154.48,2913.09,380.23
2021-09-01 16:19:00,4528.37,154.57,2911.61,380.11
2021-09-01 16:20:00,4528.81,154.62,2909.44,380.14
2021-09-01 16:21:00,4528.43,154.66,2909.86,380.1
2021-09-01 16:22:00,4529.02,154.65,2910.08,380.35
2021-09-01 16:23:00,4529.58,154.63,2910.76,380.53
2021-09-01 16:24:00,4529.29,154.72,2912.28,380.52
2021-09-01 16:25:00,4527.92,154.7,2910.81,380.3
2021-09-01 16:26:00,4528.82,154.73,2910.82,380.32
2021-09-01 16:27:00,4528.88,154.74,2912.34,380.77
2021-09-01 16:28:00,4529.15,154.6,2912.52,380.71
2021-09-01 16:29:00,4528.86,154.72,2912.56,380.96
2021-09-01 16:30:00,4529.51,154.71,2914.63,380.9
2021-09-01 16:31:00,4529.5,154.63,2913.96,380.97
2021-09-01 16:32:00,4529.48,154.59,2914.69,380.97
2021-09-01 16:33:00,4529.77,154.61,2914.52,381.14
2021-09-01 16:34:00,4529.7,154.7,2917.27,381.3
2021-09-01 16:35:00,4528.73,154.79,2916.45,381.34
2021-09-01 16:36:00,4528.65,154.71,2916.25,381.74
2021-09-01 16:37:00,4530.15,154.81,2918.02,381.84
2021-09-01 16:38:00,4529.97,154.77,2919.39,381.83
2021-09-01 16:39:00,4530.28,154.71,2917.58,381.82
2021-09-01 16:40:00,4530.7,154.7,2917.56,381.87
2021-09-01 16:41:00,4530.25,154.68,2916.94,381.86
2021-09-01 16:42:00,4530.24,154.68,2916.77,381.87
2021-09-01 16:43:00,4530.34,154.7,2916.77,381.86
2021-09-01 16:44:00,4530.6,154.89,2917.57,381.95
2021-09-01 16:45:00,4530.78,154.84,2916.97,381.59
2021-09-01 16:46:00,4531.92,154.93,2917.06,381.86
2021-09-01 16:47:00,4532.02,154.86,2918.22,381.92
2021-09-01 16:48:00,4531.8,154.85,2918.0,381.92
2021-09-01 16:49:00,4531.61,154.89,2917.45,381.76
2021-09-01 16:50:00,4532.01,154.92,2918.25,381.98
2021-09-01 16:51:00,4531.26,154.87,2918.57,382.14
2021-09-01 16:52:00,4531.65,154.83,2919.08,382.05
2021-09-01 16:53:00,4531.31,154.75,2917.09,381.87
2021-09-01 16:54:00,4531.14,154.58,2917.09,381.84
2021-09-01 16:55:00,4531.57,154.61,2916.06,381.85
2021-09-01 16:56:00,4531.47,154.64,2916.06,381.68
2021-09-01 16:57:00,4531.12,154.56,2913.79,381.6
2021-09-01 16:58:00,4531.13,154.5,2915.11,381.54
2021-09-01 16:59:00,4531.83,154.54,2915.35,381.75
2021-09-01 17:00:00,4532.74,154.53,2915.35,381.88
2021-09-01 17:01:00,4532.62,154.58,2916.86,382.1
2021-09-01 17:02:00,4530.72,154.5,2916.11,381.67
2021-09-01 17:03:00,4529.94,154.47,2914.85,381.54
2021-09-01 17:04:00,4529.35,154.43,2914.85,381.51
2021-09-01 17:05:00,4529.14,154.42,2914.85,381.55
2021-09-01 17:06:00,4528.48,154.46,2913.85,381.45
2021-09-01 17:07:00,4529.44,154.46,2914.7,381.47
2021-09-01 17:08:00,4530.63,154.58,2915.81,381.63
2021-09-01 17:09:00,4530.97,154.56,2918.05,382.2
2021-09-01 17:10:00,4531.5,154.67,2918.39,382.35
2021-09-01 17:11:00,4531.69,154.64,2918.83,382.44
2021-09-01 17:12:00,4531.66,154.65,2919.41,382.36
2021-09-01 17:13:00,4530.63,154.66,2918.43,382.25
2021-09-01 17:14:00,4530.7,154.7,2918.43,382.43
2021-09-01 17:15:00,4530.83,154.78,2918.47,382.56
2021-09-01 17:16:00,4530.22,154.84,2919.18,382.32
2021-09-01 17:17:00,4529.31,154.86,2918.87,382.29
2021-09-01 17:18:00,4529.01,154.73,2918.18,382.28
2021-09-01 17:19:00,4529.33,154.88,2918.65,382.26
2021-09-01 17:20:00,4529.25,154.76,2918.11,382.16
2021-09-01 17:21:00,4528.86,154.84,2919.15,382.47
2021-09-01 17:22:00,4528.01,154.83,2919.15,382.6
2021-09-01 17:23:00,4528.62,154.89,2920.87,382.83
2021-09-01 17:24:00,4528.43,154.83,2919.34,382.71
2021-09-01 17:25:00,4528.07,154.77,2918.68,382.63
2021-09-01 17:26:00,4528.53,154.79,2919.42,382.9
2021-09-01 17:27:00,4528.16,154.72,2918.71,382.93
2021-09-01 17:28:00,4528.54,154.8,2918.63,383.01
2021-09-01 17:29:00,4529.87,154.75,2919.61,383.26
2021-09-01 17:30:00,4529.31,154.69,2919.61,383.2
2021-09-01 17:31:00,4530.87,154.87,2921.0,383.31
2021-09-01 17:32:00,4530.54,154.93,2920.1,383.14
2021-09-01 17:33:00,4530.84,154.86,2921.12,383.21
2021-09-01 17:34:00,4531.43,154.82,2921.51,383.07
2021-09-01 17:35:00,4531.03,154.8,2922.38,383.14
2021-09-01 17:36:00,4530.55,154.7,2921.65,382.98
2021-09-01 17:37:00,4531.19,154.76,2923.15,383.07
2021-09-01 17:38:00,4531.31,154.85,2922.75,383.06
2021-09-01 17:39:00,4530.59,154.8,2923.37,383.06
2021-09-01 17:40:00,4530.25,154.75,2921.8,382.98
2021-09-01 17:41:00,4530.11,154.79,2922.2,382.99
2021-09-01 17:42:00,4530.1,154.84,2922.2,382.94
2021-09-01 17:43:00,4530.21,154.87,2921.71,382.93
2021-09-01 17:44:00,4530.1,154.78,2921.71,382.87
2021-09-01 17:45:00,4530.29,154.72,2921.71,382.84
2021-09-01 17:46:00,4529.85,154.68,2920.91,382.77
2021-09-01 17:47:00,4529.87,154.61,2922.05,382.9
2021-09-01 17:48:00,4529.19,154.47,2922.63,382.86
2021-09-01 17:49:00,4529.43,154.56,2922.87,383.32
2021-09-01 17:50:00,4529.64,154.56,2922.67,383.36
2021-09-01 17:51:00,4530.24,154.65,2922.43,383.22
2021-09-01 17:52:00,4530.86,154.6,2922.61,383.18
2021-09-01 17:53:00,4530.38,154.55,2923.26,383.15
2021-09-01 17:54:00,4530.35,154.48,2923.5,383.19
2021-09-01 17:55:00,4530.75,154.47,2923.75,383.27
2021-09-01 17:56:00,4531.14,154.53,2923.75,383.35
2021-09-01 17:57:00,4530.67,154.42,2923.88,383.32
2021-09-01 17:58:00,4530.64,154.47,2922.93,383.41
2021-09-01 17:59:00,4530.0,154.52,2923.31,383.6
2021-09-01 18:00:00,4529.81,154.52,2921.85,383.31
2021-09-01 18:01:00,4530.79,154.51,2922.76,383.34
2021-09-01 18:02:00,4530.95,154.5,2922.76,383.29
2021-09-01 18:03:00,4531.58,154.51,2923.01,383.3
2021-09-01 18:04:00,4531.38,154.61,2923.48,383.31
2021-09-01 18:05:00,4531.16,154.51,2923.48,383.25
2021-09-01 18:06:00,4531.58,154.47,2921.98,383.31
2021-09-01 18:07:00,4531.82,154.39,2920.79,383.24
2021-09-01 18:08:00,4532.04,154.41,2921.15,383.15
2021-09-01 18:09:00,4532.35,154.45,2921.15,383.22
2021-09-01 18:10:00,4532.01,154.46,2920.74,383.16
2021-09-01 18:11:00,4532.01,154.34,2920.3,383.12
2021-09-01 18:12:00,4531.92,154.39,2918.4,383.18
2021-09-01 18:13:00,4532.69,154.37,2918.4,383.54
2021-09-01 18:14:00,4532.47,154.31,2919.28,383.56
2021-09-01 18:15:00,4532.39,154.26,2918.88,383.5
2021-09-01 18:16:00,4532.35,154.28,2919.68,383.49
2021-09-01 18:17:00,4532.02,154.27,2919.68,383.66
2021-09-01 18:18:00,4532.37,154.26,2917.4,383.52
2021-09-01 18:19:00,4532.73,154.27,2917.87,383.58
2021-09-01 18:20:00,4532.59,154.28,2917.87,383.73
2021-09-01 18:21:00,4532.68,154.26,2917.15,383.44
2021-09-01 18:22:00,4532.66,154.23,2917.62,383.49
2021-09-01 18:23:00,4532.73,154.14,2917.33,383.49
2021-09-01 18:24:00,4532.56,154.13,2915.52,383.5
2021-09-01 18:25:00,4533.61,154.13,2916.04,383.7
2021-09-01 18:26:00,4531.65,154.05,2916.04,383.5
2021-09-01 18:27:00,4532.25,154.07,2916.02,383.55
2021-09-01 18:28:00,4532.56,154.04,2916.6,383.52
2021-09-01 18:29:00,4532.81,154.06,2916.07,383.42
2021-09-01 18:30:00,4532.62,153.93,2916.07,383.46
2021-09-01 18:31:00,4532.76,153.96,2916.07,383.46
2021-09-01 18:32:00,4532.58,153.85,2915.81,383.4
2021-09-01 18:33:00,4532.97,153.91,2915.81,383.37
2021-09-01 18:34:00,4533.61,153.97,2916.0,383.38
2021-09-01 18:35:00,4534.28,153.96,2916.0,383.54
2021-09-01 18:36:00,4534.42,153.9,2916.4,383.44
2021-09-01 18:37:00,4534.28,153.9,2916.31,383.45
2021-09-01 18:38:00,4534.32,153.83,2915.04,383.29
2021-09-01 18:39:00,4534.49,153.76,2915.03,383.29
2021-09-01 18:40:00,4534.52,153.8,2915.03,383.21
2021-09-01 18:41:00,4534.3,153.76,2913.56,383.29
2021-09-01 18:42:00,4533.47,153.75,2914.01,383.27
2021-09-01 18:43:00,4533.55,153.7,2912.52,383.21
2021-09-01 18:44:00,4533.7,153.8,2911.66,383.15
2021-09-01 18:45:00,4533.48,153.8,2911.68,383.02
2021-09-01 18:46:00,4533.81,153.86,2910.85,383.09
2021-09-01 18:47:00,4534.26,153.92,2911.51,383.23
2021-09-01 18:48:00,4534.18,153.9,2913.47,383.4
2021-09-01 18:49:00,4534.12,153.82,2913.47,383.46
2021-09-01 18:50:00,4534.89,153.86,2912.93,383.5
2021-09-01 18:51:00,4534.68,153.86,2912.21,383.68
2021-09-01 18:52:00,4534.74,153.69,2912.21,383.83
2021-09-01 18:53:00,4535.34,153.76,2913.05,383.95
2021-09-01 18:54:00,4535.36,153.81,2912.56,384.2
2021-09-01 18:55:00,4535.59,153.8,2913.96,384.16
2021-09-01 18:56:00,4535.56,153.75,2913.53,384.29
2021-09-01 18:57:00,4535.89,153.75,2913.53,384.29
2021-09-01 18:58:00,4536.11,153.72,2913.53,384.19
2021-09-01 18:59:00,4536.15,153.71,2914.72,384.23
2021-09-01 19:00:00,4536.37,153.67,2914.71,384.1
2021-09-01 19:01:00,4535.92,153.68,2913.57,384.23
2021-09-01 19:02:00,4535.81,153.68,2914.51,384.2
2021-09-01 19:03:00,4535.5,153.65,2913.89,384.06
2021-09-01 19:04:00,4535.69,153.7,2913.73,383.86
2021-09-01 19:05:00,4536.17,153.8,2914.12,383.86
2021-09-01 19:06:00,4535.73,153.81,2913.52,383.78
2021-09-01 19:07:00,4535.6,153.8,2913.14,383.64
2021-09-01 19:08:00,4535.6,153.75,2912.89,383.62
2021-09-01 19:09:00,4535.52,153.71,2912.82,383.63
2021-09-01 19:10:00,4535.78,153.69,2911.67,383.61
2021-09-01 19:11:00,4535.53,153.74,2911.52,383.54
2021-09-01 19:12:00,4535.23,153.6,2911.52,383.47
2021-09-01 19:13:00,4535.06,153.58,2911.81,383.43
2021-09-01 19:14:00,4535.21,153.63,2911.81,383.64
2021-09-01 19:15:00,4535.53,153.64,2912.1,383.73
2021-09-01 19:16:00,4535.4,153.69,2912.01,383.72
2021-09-01 19:17:00,4535.69,153.8,2912.16,383.75
2021-09-01 19:18:00,4535.51,153.81,2912.5,383.81
2021-09-01 19:19:00,4535.54,153.78,2912.18,383.67
2021-09-01 19:20:00,4535.5,153.76,2911.7,383.65
2021-09-01 19:21:00,4535.28,153.76,2911.29,383.71
2021-09-01 19:22:00,4535.6,153.84,2911.44,383.73
2021-09-01 19:23:00,4536.14,153.87,2910.98,383.73
2021-09-01 19:24:00,4536.9,153.97,2911.64,383.83
2021-09-01 19:25:00,4536.55,153.98,2911.17,383.75
2021-09-01 19:26:00,4536.44,153.96,2910.99,383.63
2021-09-01 19:27:00,4535.9,153.9,2910.99,383.6
2021-09-01 19:28:00,4536.24,153.88,2909.81,383.59
2021-09-01 19:29:00,4536.38,153.91,2910.0,383.65
2021-09-01 19:30:00,4536.49,153.91,2910.38,383.54
2021-09-01 19:31:00,4537.01,153.85,2909.85,383.61
2021-09-01 19:32:00,4536.96,153.9,2910.4,383.82
2021-09-01 19:33:00,4536.74,153.87,2910.85,383.97
2021-09-01 19:34:00,4536.78,153.85,2910.85,384.2
2021-09-01 19:35:00,4537.05,153.81,2910.85,384.14
2021-09-01 19:36:00,4536.98,153.81,2910.31,384.12
2021-09-01 19:37:00,4536.74,153.75,2910.75,384.12
2021-09-01 19:38:00,4536.72,153.76,2910.99,384.04
2021-09-01 19:39:00,4536.51,153.74,2910.99,383.92
2021-09-01 19:40:00,4536.42,153.72,2910.66,383.91
2021-09-01 19:41:00,4536.11,153.73,2909.71,383.66
2021-09-01 19:42:00,4536.52,153.78,2909.03,383.83
2021-09-01 19:43:00,4536.72,153.78,2909.89,383.75
2021-09-01 19:44:00,4536.38,153.78,2910.13,383.87
2021-09-01 19:45:00,4536.2,153.83,2909.61,383.88
2021-09-01 19:46:00,4536.38,153.82,2909.13,384.06
2021-09-01 19:47:00,4536.12,153.78,2908.96,383.95
2021-09-01 19:48:00,4535.64,153.7,2907.91,384.01
2021-09-01 19:49:00,4535.81,153.73,2908.15,384.11
2021-09-01 19:50:00,4535.79,153.73,2908.25,384.1
2021-09-01 19:51:00,4535.95,153.76,2907.71,384.13
2021-09-01 19:52:00,4536.05,153.75,2907.7,384.15
2021-09-01 19:53:00,4535.84,153.74,2907.0,384.07
2021-09-01 19:54:00,4535.75,153.68,2905.56,383.77
2021-09-01 19:55:00,4535.93,153.68,2905.79,383.61
2021-09-01 19:56:00,4536.1,153.74,2906.09,383.73
2021-09-01 19:57:00,4536.43,153.83,2906.09,383.78
2021-09-01 19:58:00,4536.35,153.84,2905.45,383.65
2021-09-01 19:59:00,4536.87,153.84,2905.44,383.6
2021-09-01 20:00:00,4536.7,153.78,2905.59,383.52
2021-09-01 20:01:00,4536.46,153.68,2905.59,383.31
2021-09-01 20:02:00,4536.51,153.7,2904.86,383.61
2021-09-01 20:03:00,4536.67,153.67,2905.92,383.91
2021-09-01 20:04:00,4536.26,153.66,2904.84,384.03
2021-09-01 20:05:00,4536.1,153.61,2904.12,384.02
2021-09-01 20:06:00,4536.12,153.57,2904.31,384.0
2021-09-01 20:07:00,4535.71,153.56,2903.96,383.94
2021-09-01 20:08:00,4535.84,153.52,2904.4,384.01
2021-09-01 20:09:00,4535.6,153.44,2904.4,383.96
2021-09-01 20:10:00,4535.47,153.47,2903.87,384.05
2021-09-01 20:11:00,4535.85,153.49,2903.87,384.0
2021-09-01 20:12:00,4536.02,153.5,2904.36,384.0
2021-09-01 20:13:00,4535.7,153.5,2904.36,383.89
2021-09-01 20:14:00,4535.87,153.52,2903.31,383.9
2021-09-01 20:15:00,4535.58,153.54,2903.31,383.75
2021-09-01 20:16:00,4535.24,153.54,2903.58,383.68
2021-09-01 20:17:00,4534.82,153.5,2903.03,383.61
2021-09-01 20:18:00,4534.74,153.46,2902.5,383.58
2021-09-01 20:19:00,4534.97,153.41,2902.89,383.53
2021-09-01 20:20:00,4534.54,153.34,2902.41,383.52
2021-09-01 20:21:00,4534.63,153.38,2902.76,383.52
2021-09-01 20:22:00,4534.08,153.29,2902.5,383.51
2021-09-01 20:23:00,4534.38,153.27,2902.49,383.44
2021-09-01 20:24:00,4534.5,153.36,2901.91,383.21
2021-09-01 20:25:00,4533.2,153.27,2901.03,383.07
2021-09-01 20:26:00,4533.52,153.31,2901.03,383.08
2021-09-01 20:27:00,4533.99,153.33,2901.82,383.24
2021-09-01 20:28:00,4533.8,153.25,2902.06,383.15
2021-09-01 20:29:00,4533.54,153.26,2901.98,383.18
2021-09-01 20:30:00,4533.6,153.22,2901.98,383.19
2021-09-01 20:31:00,4533.02,153.27,2901.98,383.25
2021-09-01 20:32:00,4531.43,153.18,2900.15,382.99
2021-09-01 20:33:00,4531.1,153.2,2900.3,382.92
2021-09-01 20:34:00,4530.61,153.08,2899.0,382.77
2021-09-01 20:35:00,4529.31,152.92,2899.17,382.46
2021-09-01 20:36:00,4529.18,152.91,2898.95,382.49
2021-09-01 20:37:00,4530.27,153.0,2899.1,382.52
2021-09-01 20:38:00,4529.71,152.88,2899.02,382.4
2021-09-01 20:39:00,4529.77,152.86,2899.26,382.63
2021-09-01 20:40:00,4530.51,152.97,2900.04,382.83
2021-09-01 20:41:00,4530.83,153.03,2900.98,382.84
2021-09-01 20:42:00,4530.45,153.04,2901.77,382.76
2021-09-01 20:43:00,4529.96,152.99,2901.77,382.71
2021-09-01 20:44:00,4530.54,153.09,2902.91,382.85
2021-09-01 20:45:00,4531.08,153.16,2903.31,382.93
2021-09-01 20:46:00,4530.01,153.12,2903.79,382.83
2021-09-01 20:47:00,4529.77,153.11,2902.97,382.66
2021-09-01 20:48:00,4529.86,153.11,2904.01,382.79
2021-09-01 20:49:00,4529.51,153.1,2903.33,382.8
2021-09-01 20:50:00,4529.27,153.05,2902.61,382.88
2021-09-01 20:51:00,4530.03,153.09,2901.04,383.09
2021-09-01 20:52:00,4529.77,153.08,2903.16,383.05
2021-09-01 20:53:00,4529.31,152.99,2903.1,383.01
2021-09-01 20:54:00,4529.67,153.03,2903.1,383.09
2021-09-01 20:55:00,4530.31,153.04,2903.71,383.1
2021-09-01 20:56:00,4530.55,153.0,2904.38,383.07
2021-09-01 20:57:00,4530.25,152.94,2903.99,382.97
2021-09-01 20:58:00,4530.17,152.9,2903.99,383.04
2021-09-01 20:59:00,4529.64,152.82,2903.99,382.99
2021-09-01 21:00:00,4528.68,152.84,2901.52,382.85
2021-09-01 21:01:00,4529.08,152.92,2902.5,382.92
2021-09-01 21:02:00,4528.27,152.91,2901.92,382.77
2021-09-01 21:03:00,4528.97,152.96,2901.89,382.77
2021-09-01 21:04:00,4528.42,152.98,2901.95,382.7
2021-09-01 21:05:00,4528.95,153.04,2901.19,382.91
2021-09-01 21:06:00,4527.8,153.0,2901.0,382.81
2021-09-01 21:07:00,4526.6,152.91,2898.77,382.83
2021-09-01 21:08:00,4526.28,152.87,2900.19,382.71
2021-09-01 21:09:00,4526.08,152.86,2899.86,382.81
2021-09-01 21:10:00,4525.83,152.89,2900.28,382.8
2021-09-01 21:11:00,4526.44,152.86,2901.2,383.0
2021-09-01 21:12:00,4527.53,152.89,2902.35,383.18
2021-09-01 21:13:00,4528.42,152.95,2903.92,383.3
2021-09-01 21:14:00,4528.47,152.96,2903.7,383.47
2021-09-01 21:15:00,4529.7,152.99,2904.94,383.54
2021-09-01 21:16:00,4529.3,153.04,2904.99,383.61
2021-09-01 21:17:00,4529.1,153.07,2904.38,383.6
2021-09-01 21:18:00,4529.96,153.06,2905.15,383.66
2021-09-01 21:19:00,4529.46,153.1,2905.15,383.55
2021-09-01 21:20:00,4530.12,153.12,2906.43,383.55
2021-09-01 21:21:00,4530.09,153.12,2906.71,383.5
2021-09-01 21:22:00,4530.37,153.08,2906.71,383.49
2021-09-01 21:23:00,4530.78,153.1,2906.71,383.56
2021-09-01 21:24:00,4530.36,153.13,2906.95,383.48
2021-09-01 21:25:00,4529.53,153.01,2906.14,383.26
2021-09-01 21:26:00,4528.67,153.02,2906.54,383.26
2021-09-01 21:27:00,4528.51,153.06,2906.63,383.22
2021-09-01 21:28:00,4528.66,153.04,2906.36,383.2
2021-09-01 21:29:00,4528.29,153.01,2905.63,383.12
2021-09-01 21:30:00,4526.89,152.93,2904.54,383.04
2021-09-01 21:31:00,4526.59,152.9,2904.16,383.13
2021-09-01 21:32:00,4527.69,152.84,2903.51,383.16
2021-09-01 21:33:00,4527.13,152.73,2902.35,383.08
2021-09-01 21:34:00,4527.31,152.72,2903.26,382.99
2021-09-01 21:35:00,4526.33,152.75,2903.19,382.94
2021-09-01 21:36:00,4526.6,152.76,2902.49,383.11
2021-09-01 21:37:00,4525.84,152.67,2902.9,383.06
2021-09-01 21:38:00,4525.48,152.59,2902.59,383.03
2021-09-01 21:39:00,4525.21,152.46,2904.41,383.01
2021-09-01 21:40:00,4525.41,152.58,2902.94,383.05
2021-09-01 21:41:00,4524.19,152.56,2902.94,382.96
2021-09-01 21:42:00,4525.22,152.6,2902.81,382.96
2021-09-01 21:43:00,4523.54,152.54,2902.25,382.91
2021-09-01 21:44:00,4523.69,152.55,2901.77,382.97
2021-09-01 21:45:00,4523.69,152.5,2900.39,382.93
2021-09-01 21:46:00,4526.02,152.64,2902.87,383.17
2021-09-01 21:47:00,4526.05,152.56,2903.27,383.36
2021-09-01 21:48:00,4526.11,152.52,2903.27,383.34
2021-09-01 21:49:00,4525.54,152.61,2904.78,383.22
2021-09-01 21:50:00,4524.27,152.5,2900.73,382.88
2021-09-01 21:51:00,4524.44,152.47,2902.12,382.84
2021-09-01 21:52:00,4525.86,152.48,2903.19,382.91
2021-09-01 21:53:00,4524.14,152.47,2900.23,382.68
2021-09-01 21:54:00,4523.71,152.41,2898.85,382.48
2021-09-01 21:55:00,4522.73,152.45,2901.63,382.1
2021-09-01 21:56:00,4522.58,152.45,2903.68,381.93
2021-09-01 21:57:00,4522.35,152.42,2901.83,381.92
2021-09-01 21:58:00,4522.63,152.47,2902.99,381.9
2021-09-01 21:59:00,4523.04,152.52,2903.43,381.89
2021-09-01 22:00:00,4524.17,152.51,2905.01,382.05
2021-09-02 15:31:00,4540.33,154.26,2909.83,379.43
2021-09-02 15:32:00,4542.1,154.06,2910.39,380.9
2021-09-02 15:33:00,4541.28,154.17,2904.71,380.36
2021-09-02 15:34:00,4541.36,154.6,2897.55,379.2
2021-09-02 15:35:00,4540.85,154.55,2892.1,379.11
2021-09-02 15:36:00,4541.33,154.51,2895.19,379.13
2021-09-02 15:37:00,4539.64,154.35,2894.0,379.1
2021-09-02 15:38:00,4540.76,154.5,2895.57,378.68
2021-09-02 15:39:00,4540.73,154.52,2894.8,379.07
2021-09-02 15:40:00,4541.56,154.3,2893.93,378.81
2021-09-02 15:41:00,4542.16,154.51,2894.22,378.57
2021-09-02 15:42:00,4541.36,154.55,2891.45,378.14
2021-09-02 15:43:00,4540.91,154.49,2891.7,378.47
2021-09-02 15:44:00,4541.17,154.49,2892.04,378.33
2021-09-02 15:45:00,4545.31,154.55,2897.02,379.1
2021-09-02 15:46:00,4544.0,154.33,2893.99,378.64
2021-09-02 15:47:00,4543.75,154.3,2892.93,378.76
2021-09-02 15:48:00,4542.74,154.32,2895.35,379.12
2021-09-02 15:49:00,4542.68,154.41,2893.09,379.23
2021-09-02 15:50:00,4541.78,154.42,2893.1,378.22
2021-09-02 15:51:00,4540.77,154.44,2889.68,378.06
2021-09-02 15:52:00,4540.6,154.43,2892.02,378.16
2021-09-02 15:53:00,4539.85,154.19,2890.26,378.01
2021-09-02 15:54:00,4540.09,154.12,2890.0,377.53
2021-09-02 15:55:00,4539.6,154.06,2888.57,377.3
2021-09-02 15:56:00,4539.0,154.04,2890.35,377.19
2021-09-02 15:57:00,4538.31,154.16,2888.88,377.24
2021-09-02 15:58:00,4538.77,154.13,2887.72,377.67
2021-09-02 15:59:00,4538.98,154.11,2886.14,377.5
2021-09-02 16:00:00,4540.07,154.27,2888.09,377.65
2021-09-02 16:01:00,4539.16,154.16,2890.47,377.73
2021-09-02 16:02:00,4539.04,154.02,2884.94,377.33
2021-09-02 16:03:00,4538.0,153.8,2884.42,377.4
2021-09-02 16:04:00,4537.37,153.75,2883.39,377.73
2021-09-02 16:05:00,4537.89,153.8,2883.72,377.86
2021-09-02 16:06:00,4538.08,153.86,2881.72,378.2
2021-09-02 16:07:00,4538.42,153.83,2880.96,378.24
2021-09-02 16:08:00,4537.55,153.78,2883.35,377.66
2021-09-02 16:09:00,4538.67,153.66,2880.47,378.13
2021-09-02 16:10:00,4536.72,153.55,2880.39,377.85
2021-09-02 16:11:00,4537.07,153.7,2881.68,377.93
2021-09-02 16:12:00,4536.49,153.81,2877.84,377.32
2021-09-02 16:13:00,4536.37,153.74,2876.95,377.51
2021-09-02 16:14:00,4536.65,153.69,2875.26,377.1
2021-09-02 16:15:00,4536.45,153.59,2875.95,376.37
2021-09-02 16:16:00,4536.55,153.7,2874.91,376.61
2021-09-02 16:17:00,4536.25,153.73,2876.98,376.73
2021-09-02 16:18:00,4537.11,153.66,2876.15,376.8
2021-09-02 16:19:00,4536.68,153.57,2873.88,376.41
2021-09-02 16:20:00,4536.87,153.56,2874.57,376.25
2021-09-02 16:21:00,4536.8,153.45,2871.93,376.22
2021-09-02 16:22:00,4537.63,153.41,2872.43,376.42
2021-09-02 16:23:00,4538.28,153.45,2872.9,376.39
2021-09-02 16:24:00,4539.55,153.52,2873.58,376.25
2021-09-02 16:25:00,4540.02,153.56,2873.21,376.31
2021-09-02 16:26:00,4539.22,153.56,2874.99,376.32
2021-09-02 16:27:00,4539.79,153.64,2873.2,375.9
2021-09-02 16:28:00,4539.72,153.67,2869.96,375.55
2021-09-02 16:29:00,4540.76,153.66,2869.87,375.62
2021-09-02 16:30:00,4540.47,153.64,2867.04,375.73
