datetime,AAPL2 adjusted,AMZN2 adjusted,GOOGL2 adjusted,MSFT2 adjusted,TSLA2 adjusted,SP5 adjusted
2021-09-01 15:32:00,0.0059263188678370755,-0.00039087864431825624,0.0008948484861562739,0.0014176216006241114,0.0018823663349516562,0.002273496300008372
2021-09-01 15:33:00,0.0009138758767623739,0.003286263964841012,0.0009077967984007882,0.0006876464962001407,-0.0026062469126130923,7.434377164486923e-05
2021-09-01 15:34:00,0.002981980683115598,0.00014481061014081254,0.0012159810238936504,0.00207587677722659,0.0010337597886795739,0.001716529049658054
2021-09-01 15:35:00,-0.0013602359830229792,-0.00024264742734374283,-0.0002471984191889195,-0.0012492193988078645,0.0013680536424690217,-0.00036084157645980137
2021-09-01 15:36:00,0.0027832633949655006,-0.000326210912408925,-0.0007557073436546957,-0.0014154749964326772,0.0003679501809718154,0.00012715920360311934
2021-09-01 15:37:00,-0.0013583003987629283,-0.0032776027296821425,1.7181510633165855e-05,-3.294187637870272e-05,0.001169454762717557,-0.00030214388093823257
2021-09-01 15:38:00,-0.0016842654713406025,0.0009408180368713916,-0.0003883742120225934,0.0002967671358550253,0.002149598818107181,0.0004436903850319774
2021-09-01 15:39:00,0.0005833360510430511,-0.0005884445975987002,-0.0011832367028106801,-0.0012195804619394692,0.0003667320448477501,-0.00031754976616788037
2021-09-01 15:40:00,-0.0001296008283001671,0.001416834228436638,0.0005917933575319759,-0.0006266801011739589,-0.0013884795936346648,-0.00046023522552216076
2021-09-01 15:41:00,0.0016188043775310814,5.494417411577893e-05,0.0005931621475143024,0.0017800637633934961,0.0007774111704008547,0.0012111194025459958
2021-09-01 15:42:00,-0.00035591219012089554,0.0010070799891980166,0.0002079532679787826,0.0003951397837552961,0.0002543856237626327,0.0002508380527491499
2021-09-01 15:43:00,-0.00022655554846598715,0.0004727595605834192,-0.00015123445149641085,-9.877031003298261e-05,0.0005058625723011397,0.00010527316619968512
2021-09-01 15:44:00,-0.0013604122193962692,0.0013869944403564734,0.0009087809647470607,0.0007573188518605341,-0.001032089937753102,-0.00012603438586471978
2021-09-01 15:45:00,0.0009719118299853661,-0.0002281796125714132,0.0002832883095557922,0.0004930514881113713,0.00166968778275546,0.0008443457215768446
2021-09-01 15:46:00,-0.000842268997138119,-0.00012552098356457067,0.0003565887987480261,0.0009367528212486031,-0.0005290187382302245,-3.3761589427921494e-07
2021-09-01 15:47:00,0.000842268997138033,0.0007329340074374495,0.0006865935507745153,0.0004762569598711339,0.00206076619520682,0.001047233074113747
2021-09-01 15:48:00,0.0005179669858847939,-0.0006730242999071664,2.0578178214795262e-05,9.850761009916143e-05,-6.77208546631977e-05,5.3263406220699976e-05
2021-09-01 15:49:00,0.0003235931846673961,0.0011247801342782575,0.0013195485289221056,0.0001641577871435224,0.0005823848981230378,0.0004828954529240489
2021-09-01 15:50:00,0.0,-6.126721984807244e-05,0.0001438454691156671,0.0006760460118868075,0.00046000809716264195,0.00036574598993132637
2021-09-01 15:51:00,-0.00032359318466728673,-0.0004475070086724989,9.588548540818447e-05,-0.00026576939691529415,-0.0010830277095275247,-0.0005118413148931953
2021-09-01 15:52:00,6.472701317970968e-05,7.127248471731805e-05,-0.0006576851774920595,-0.0001805009738464913,0.001448284983222671,0.00033927307963415654
2021-09-01 15:53:00,6.537003166394616e-05,-6.140806995770771e-05,0.0004898795439660759,0.0009513656101218767,-0.00013526491654493864,0.0003217618512760313
2021-09-01 15:54:00,0.000840368534336889,-0.0002294155903114773,-0.0005035859191438631,-0.0018379341550647896,0.0009329557117144482,-0.00023746753642256004
2021-09-01 15:55:00,-0.00042041945438773154,-1.4258145145190786e-06,0.0007261791309700259,0.00013139309478926492,0.0006139236560451808,0.00017456284385949727
2021-09-01 15:56:00,-8.410510664112068e-05,-0.0013596976546133895,-0.0009485227764631047,-3.284665439269526e-05,-0.0006017604172717568,-0.0003973476972849869
2021-09-01 15:57:00,-0.0022151559324063035,-0.00015241023885335925,-0.0004092099759328313,-0.0008050802626264543,0.0011089358257616298,-0.0004569619838311738
2021-09-01 15:58:00,-0.000859531529779577,0.00047928427039745547,-0.0008499104010036006,0.00021365589988364393,-0.0010264999955893973,-0.0003998488038771784
2021-09-01 15:59:00,-0.0009577067698152238,0.00012987485648175738,0.00015791424753891818,0.00013145786724942817,-0.0007705670808409811,-0.0003545287665707158
2021-09-01 16:00:00,0.0011037170428566101,0.0006648092199664737,0.0006928190608190938,0.000952553079077082,-0.0005952300604576711,0.0004932157514528466
2021-09-01 16:01:00,0.001289156349643636,0.0010633461623215166,5.420753040618517e-05,0.0011156320874823893,-0.00044651978906407215,0.0006371505411957578
2021-09-01 16:02:00,0.0006549652080970082,0.0006807458844914433,0.0005662432789940374,0.00039345552613347356,0.0010462127366595003,0.0006756538069893722
2021-09-01 16:03:00,-0.0003880037597639137,-0.0013790344560725308,8.223627858069373e-05,-0.0004721652136221187,-0.0007485558383817443,-0.000598046892015686
2021-09-01 16:04:00,-0.0009852600693915066,-0.0004021383111947862,-0.0013955061487998838,-0.001365286492967976,0.0015957378262727155,-0.00033368973522115617
2021-09-01 16:05:00,-0.00024646677308062326,2.8523753157457195e-05,-0.0011707090649151044,-0.0003356995503361666,5.12107525937218e-05,-0.00021398810233107498
2021-09-01 16:06:00,0.0009077352602274514,0.0005988109504700918,0.0003743639720119625,-2.562553342448188e-05,0.0005971750596662808,0.0004363943566383142
2021-09-01 16:07:00,0.00019440754814298726,6.841271110839006e-05,7.897632946173491e-05,1.0841651719787083e-05,0.0012955117733234205,0.0004298536188653477
2021-09-01 16:08:00,-0.0012390229595995689,0.001330266605519931,6.523661149617776e-05,-0.00027370555406216584,-0.0008363577413576041,-0.0004507470561515365
2021-09-01 16:09:00,0.0007166290365396751,2.2772883190363862e-05,0.00015792364767782066,0.0003285690845262292,0.0006340446274060332,0.00045613558363383314
2021-09-01 16:10:00,0.0003869606626078869,-0.0004370452112395482,-0.0003227401351934686,0.00016424406535996743,-0.0004857185356634888,-6.704980991842934e-05
2021-09-01 16:11:00,0.0007831855824962572,-8.543503520124415e-06,0.00013906570190067827,0.00013137583621705364,-0.0011747947148561815,-0.00012365155254814134
2021-09-01 16:12:00,0.0,0.0010602606103132938,0.0002454638549635113,6.568144301664507e-05,-6.75568406366664e-06,0.0001452418727101761
2021-09-01 16:13:00,-0.00025905058492686794,-7.792289708231519e-05,-4.1192523562826904e-05,0.00040647217225737986,-2.026732603103949e-05,6.884337551732307e-05
2021-09-01 16:14:00,0.000259050584926845,-8.140020766529176e-05,0.0002679269891302265,-0.0005706838726600705,-0.0002932466137179255,-0.00021949444552043766
2021-09-01 16:15:00,0.0011325579201138954,0.00040110432236953336,0.00030346777009898423,0.00022988883295529803,-0.0008626704917582622,0.0001256946814548908
2021-09-01 16:16:00,0.0002586903787471562,-0.0005533385015131086,-0.0006022902654805308,-0.0007555475616722382,6.628362397516762e-06,-0.00029427333067054493
2021-09-01 16:17:00,-0.0001616736410296642,-0.0004824651071362736,0.0002025198278979683,-0.0003286770776533773,-0.0005263475633636841,-0.00033715406015890297
2021-09-01 16:18:00,-0.000582241647262146,-0.0013798249847956352,-0.00042750222345117137,-0.00025973129401728006,-0.00013643552731916359,-0.0004182772775460257
2021-09-01 16:19:00,0.0006721354216546839,0.0006136647343876259,0.0001958024298289443,0.00029260386250422907,-0.0008465056689908758,7.217349250449174e-05
2021-09-01 16:20:00,-0.0006074251624826559,0.0003788812224219831,-0.0010768210606705178,-0.00036165771028103715,9.482910447802226e-05,-0.00024401816174478004
2021-09-01 16:21:00,9.705754127574691e-05,0.0001765722769025554,0.00014433039313841936,-0.00013154432993533877,0.0007244684445254295,0.00021045641108331746
2021-09-01 16:22:00,0.0008084466896117141,0.0001211902800501932,-2.40536189540119e-05,0.00030647148292970014,0.00024362844076477016,0.0003555327334884272
2021-09-01 16:23:00,-0.00027091851345215475,-6.432355702445431e-05,0.0002508164431916218,0.00040366241787808,-0.0011103439144298656,-0.00023090879443507317
2021-09-01 16:24:00,7.695090741913518e-05,0.00035448270018912184,0.00037002834094598976,0.00024317068389043928,-0.0005420788857500088,1.2116148964863661e-06
2021-09-01 16:25:00,0.0005171633717016451,-2.69853488358856e-05,-0.0003219337457387036,-0.0002300248104470723,-0.0004608625858920457,-0.00012387712741798599
2021-09-01 16:26:00,0.00012924906180142445,-0.001680902498895094,0.0,-9.859826177092047e-05,-0.0007870351399355437,-0.0004089931018899025
2021-09-01 16:27:00,0.00012987847918786942,0.0005131172842109693,0.0004585001630121078,0.00019718680288316253,0.0006648350029490439,0.00036517355791135703
2021-09-01 16:28:00,-0.000808622508425652,0.0002991968723477113,0.00027637231474660957,-0.00037797553311328297,0.0004883042684114932,-0.00011156891494974093
2021-09-01 16:29:00,-0.0001616736410296642,0.0003332853851025962,-0.0001990490351408244,-0.0005649288515669546,0.00012186937881562058,-0.0001684166162098368
2021-09-01 16:30:00,0.0004526203516132329,0.00022639978168664937,0.0007618570501065416,0.0004827413481450087,-0.00017623414785564748,0.0002755839031725745
2021-09-01 16:31:00,-0.0002909467105835391,-0.0008122584291948656,-6.17561387514561e-05,-0.000812704815038705,0.000982448136315567,-0.00014485837681148096
2021-09-01 16:32:00,-0.00048509937231692947,-0.000625324855191353,-0.00019901795001714677,-0.000503214708680395,-0.0006554906517022388,-0.0005390547684768387
2021-09-01 16:33:00,0.00025810216451277,4.562408039736596e-05,0.00017156955300193165,0.00027977782342885856,0.0007435250799922219,0.0003782352668338218
2021-09-01 16:34:00,0.0005172974697643761,0.0007168801342856119,0.0010082339956758689,0.0004441921941844872,0.0004332873033367511,0.0005164151359036476
2021-09-01 16:35:00,0.0007760907574668331,-8.12110997497485e-05,-0.0003462514883126072,-0.00014804214173951043,-6.768876707501843e-05,6.448253664796468e-05
2021-09-01 16:36:00,-0.0001931586357617773,-0.0001225415110901383,-6.85788743045701e-05,0.00024672472958441836,0.0007036040338181659,0.00022996365523987385
2021-09-01 16:37:00,0.00012856123967573788,0.0010824053240114193,0.0005279360565811715,0.0006740705063325677,-8.090483539329997e-05,0.00037699672610247485
2021-09-01 16:38:00,-9.690392209109099e-05,0.0004326342941539336,0.0005584860035418,0.00024649768248313515,-0.00032490288889829407,4.7044062549296504e-05
2021-09-01 16:39:00,-0.0004846605030941541,-0.0002449846464254891,-0.0006304608740610762,8.215239354156393e-05,6.631528590071962e-05,-0.00011507951889584761
2021-09-01 16:40:00,0.00032313309802786547,0.00012119065938252549,0.00010281965783833236,-0.0005423305555750266,-0.0002558117672473981,-0.00017321479553908598
2021-09-01 16:41:00,-0.00022618220781730098,0.00027744796428025233,0.00026042916131366355,0.00038853576474161977,0.0005003282958952049,0.00027331099027026544
2021-09-01 16:42:00,-0.00032320620506531367,-0.00022454194611726692,-0.00037695890566270086,-0.0001584202132324472,-0.0007034000960122345,-0.0003689368685316502
2021-09-01 16:43:00,-0.0002903282244452299,0.0005346234374479459,-3.2562208817459314e-05,-0.0004931696125567733,0.0005143684886745966,-2.7182943041539615e-05
2021-09-01 16:44:00,0.001614810331838024,-0.000641605201513788,8.740142709812542e-05,0.00013153567854914998,0.0003613886265235936,0.0004246532371536539
2021-09-01 16:45:00,-0.00022277790972627192,-0.0007132195758656972,-0.00025194248646241224,-0.00016442230091748584,-0.00019901142392589287,-0.00024894462342663244
2021-09-01 16:46:00,0.00022277790972622768,4.272208005900199e-05,0.00011998052901798801,-0.00013155730914883343,-4.059182887053532e-05,1.1375293991712073e-06
2021-09-01 16:47:00,0.00018786975269317793,0.0007942981768683077,0.0005482991726111987,-3.2892034217478e-05,0.00031359672016756314,0.00023221918110539363
2021-09-01 16:48:00,-0.00018786975269314911,0.00030445601486005783,-0.00012334110512140364,-0.0005264197007891626,-0.00038138874805384145,-0.00030417202128711054
2021-09-01 16:49:00,-0.0002925272819711126,3.4138819824332753e-05,-0.0006529333820075344,-0.0004608446698145895,-0.00020286228055241398,-0.0003101450917231262
2021-09-01 16:50:00,0.0006940479065427892,9.672032755901592e-05,0.0003222356324503208,0.00011523107940247317,0.0005952075483341258,0.0003843762006398776
2021-09-01 16:51:00,-0.0002723967248536887,9.38666667356311e-05,0.00027416132509401755,0.0005430534547767757,0.0005987738297303347,0.00032621703658302265
2021-09-01 16:52:00,-0.0006134870506679878,-0.0003470946095517272,-0.00037699120343405527,-0.0002632618140062626,0.000816313063063551,-4.047084645682387e-05
2021-09-01 16:53:00,0.0,5.124251068434268e-05,0.0001336767800281361,-0.0003156764652484834,-0.00027275090939154383,-0.0001736894386935473
2021-09-01 16:54:00,-0.0012151690766502548,-6.259531561477775e-05,-0.0002022359071601575,-0.0006721730665892627,-0.0005201756010605803,-0.0006518116863437745
2021-09-01 16:55:00,-0.0002069844308096155,0.000359869568946642,-0.0004251372369399043,9.882887818608194e-05,6.758811803444439e-05,2.3936707228351273e-05
2021-09-01 16:56:00,0.00035572803310983706,-0.000709878033879608,7.198327700236356e-05,-0.0002635653841388876,-0.00013518080453149984,-0.00012501881777098715
2021-09-01 16:57:00,-3.23336865339173e-05,-0.000609327986990801,-0.0004752059975670514,9.884515944675241e-05,-0.00012167835019177041,-9.848369467152943e-05
2021-09-01 16:58:00,-0.000938131892646627,8.828601256259645e-05,-7.706131384162318e-05,-0.0005437693234237271,-8.112712625136383e-05,-0.0004005080775199482
2021-09-01 16:59:00,0.0005823923553059683,0.000688932694044652,0.0005556965902485243,0.00041197360728848837,-0.0008589990822185099,0.00011815991675296224
2021-09-01 17:00:00,-0.000323509429810731,9.675418184819426e-05,-4.149428890353279e-06,0.0002965159408273496,-0.0004491376105603421,-8.585268224620181e-05
2021-09-01 17:01:00,0.000517564870098697,0.00014795887908317868,0.0004824186178439057,0.00019762845975633276,-0.00024807323595770105,0.0001468864436661227
2021-09-01 17:02:00,-6.468096051950524e-05,-0.0002418672160781967,-0.00020739331530862112,-0.00020816974359046526,0.0005415651364424427,3.436410299942055e-05
2021-09-01 17:03:00,-0.0006794028015365477,-0.0008199382089338821,-0.0006893347164357673,-8.828759435207349e-05,-0.00031813397769936706,-0.00038849519091968586
2021-09-01 17:04:00,-0.0003884375175259963,0.00013527917013346879,-0.00015096255814147752,-0.00028006820810072834,0.0004534794472164571,-4.052896888348364e-05
2021-09-01 17:05:00,-8.223862506779469e-05,0.00038864778821165566,-2.2303219127555873e-05,0.00011533170214784201,-0.0004331699989219028,-6.314335063288384e-05
2021-09-01 17:06:00,0.00021173456749064802,0.00021632453318415736,-2.2303716571967246e-05,-0.00018124150260118022,-0.0005281797559087196,-0.0001484462456990138
2021-09-01 17:07:00,0.00027641771575206845,2.2768281507974503e-05,-0.00014069644764682347,0.0001482909459128503,6.773094561761132e-05,0.00012256389897910184
2021-09-01 17:08:00,0.0001119695072153688,5.976427265111086e-05,0.0008198788479433758,4.876644037473739e-05,4.740893252891533e-05,0.00010586518611908842
2021-09-01 17:09:00,0.00045292786466848817,0.0003385967615264864,0.0004593871034155818,-8.56690705139646e-06,0.0003047180535165769,0.00024084355663894297
2021-09-01 17:10:00,-0.0002587908052802124,-3.6983984516423486e-05,0.00012680852101718492,0.00028925719543630913,9.478223787973768e-05,7.525210899000047e-05
2021-09-01 17:11:00,0.0006145188383899127,0.0004419260235664326,0.0004899466809901103,0.0008758269048687191,0.0010022461381443087,0.000790506428946452
2021-09-01 17:12:00,-0.00012934100642304766,0.00013151328632275258,0.0001233054070984387,0.000210610838899061,-0.0002849005566173767,-1.6438211825469187e-05
2021-09-01 17:13:00,0.0002683639304187774,-0.000301781148055479,-0.0005395734417547067,-0.00023035787804868188,0.00014895386320296696,-4.153634943606725e-05
2021-09-01 17:14:00,0.0005074312971129403,-0.00011804133878265654,-9.081399329931826e-05,0.0002303578780486161,-8.130630694527415e-05,0.0001440602834458867
2021-09-01 17:15:00,0.00023649781664139614,1.7067079311221064e-05,7.025305667958837e-05,9.870856335519654e-05,-8.117761666962743e-05,6.558071970237434e-05
2021-09-01 17:16:00,0.000377246849511105,0.00013584356485324978,0.0004402543267852898,0.0,5.4119143307178124e-05,0.00013340805112792596
2021-09-01 17:17:00,0.0001291614248271377,0.00031917113143998757,-0.0002946234664918711,-0.0002003885694961708,0.0,-2.4477479733359513e-05
2021-09-01 17:18:00,-0.0002906366580547434,-0.0002614375159751841,0.00014047085167279502,-0.00026033477351681134,0.00026013690273880656,-9.445222398029237e-05
2021-09-01 17:19:00,0.0003868510679807801,-6.842749829094511e-05,-1.7129535259015372e-05,-9.87540534185177e-05,0.0001591871800471714,8.498810173728775e-05
2021-09-01 17:20:00,-0.00022537583475312463,0.00017205524295470633,7.19420763819447e-05,0.0002633224714145032,-0.0007692560958934729,-0.0001567274745111308
2021-09-01 17:21:00,0.00016144916967089087,0.00022897240891537514,-0.00025010663923667243,0.00029615492501709956,5.2240473467584476e-05,0.0001601271849755987
2021-09-01 17:22:00,-0.000209243123905389,0.0010342290293623975,0.00032889440388019127,-0.00039489272717213055,-0.00023009508442456398,-0.00011817261834017741
2021-09-01 17:23:00,0.0005314177497466429,0.00027970618254920764,0.000448629376309894,0.0002139195836221237,0.00021656154493025206,0.00030119749613452003
2021-09-01 17:24:00,-0.00020917571488872567,-0.0008109373303004024,-0.0004434912594466929,-0.00018100589744462795,-0.0008800731705698429,-0.00046890929573965905
2021-09-01 17:25:00,-0.0005328209761001518,-0.00015700867949233963,-3.5967372458954076e-05,-0.000592612121644231,0.00036566290351030113,-0.00022739997004866735
2021-09-01 17:26:00,0.00012919479230739754,4.333970048699204e-05,7.535872469191377e-05,0.0,2.708082271707465e-05,4.361837824615275e-05
2021-09-01 17:27:00,-0.0002907117616072961,0.0005568545815912965,-0.0001712780429161163,-0.0003787972393735169,-0.00013541144789058,-0.00018043517155823404
2021-09-01 17:28:00,-0.00012923235864023826,-0.0005739060429018947,-0.00033921709705325096,8.235943057806822e-05,1.3541969950501143e-05,-7.425052078213789e-05
2021-09-01 17:29:00,0.00012923235864027618,0.0003210870386563577,0.0006885931902666231,0.0004775509979165633,8.124796884532951e-05,0.0002858874420233133
2021-09-01 17:30:00,-0.0006463288744968294,-5.440705298564481e-05,-0.0003459502448447994,-0.00021404638313588493,0.00021662898309702573,-0.00017113218101763982
2021-09-01 17:31:00,0.0008401461099593439,0.00023621593825960612,0.0005685282122570953,0.00085591077463587,-0.00014892738463651327,0.0004821589136903213
2021-09-01 17:32:00,0.0005812263980928674,0.0008404363949337639,-0.00019860565201084248,-6.58132890353234e-05,-0.00041982381559323986,5.552861272184874e-05
2021-09-01 17:33:00,3.938201650332893e-05,-0.000812031742249716,-9.589270983028797e-05,0.00013655774298791272,0.000111609077943114,-3.574562332759554e-06
2021-09-01 17:34:00,-0.00042682874346079323,1.4202023788657024e-05,0.0005581035581015675,6.086912806482838e-05,0.0001592651703441501,9.968492948651254e-06
2021-09-01 17:35:00,-0.0001375797033602224,0.0009936124056396489,0.00021127903246474994,6.580029412283084e-05,-0.0002211633267673084,4.621600207649143e-05
2021-09-01 17:36:00,-0.0005084986236794022,-1.7025527423512983e-05,-0.00011201716417212785,-0.00013160492152036667,-0.0009305593031679441,-0.00042716740129092567
2021-09-01 17:37:00,-9.694776364360738e-05,-0.0002866115110730148,0.00015400753298401516,-9.871505936980031e-05,5.097483958932848e-05,-6.089338367412844e-05
2021-09-01 17:38:00,0.0003877346676265419,-0.00010738340086898778,0.00027031142435666913,0.0003948017829657761,9.81463623326929e-05,0.00024828511950540167
2021-09-01 17:39:00,0.00048445701220115766,-0.0002630997431918455,0.00014368012723288445,-0.0002960867235959698,8.905542092802412e-05,6.1939207534723e-06
2021-09-01 17:40:00,-0.0005548843015673219,-2.1296306156437605e-05,-0.00043794672120180654,-0.00032941724267012876,8.525263009189887e-05,-0.00023108369097286054
2021-09-01 17:41:00,6.202796209707896e-05,0.00032507422696072285,3.5932539228013404e-05,-0.0003285380403512955,-0.00024208765887316392,-0.0001328152359041439
