q=0.8,q=1,q=1.4
0.4669284973573742,0.45896029443319186,0.38824815902655985
0.4890769579036629,0.48472351981810746,0.42979193597344434
0.5048527568950654,0.5063842419092026,0.4723679971958319
0.5087118145020053,0.5171130005003679,0.5014516351072782
0.5189831191284586,0.533444963650787,0.5318560845978393
0.513183883834543,0.5319139493195824,0.5386452005229945
0.5162264035377042,0.5380539980920123,0.5498378102456574
0.5182234685128648,0.5398812982987078,0.5525675352624546
0.5216725450950452,0.5428910734830676,0.5563447767279719
0.5222139306538036,0.5432649585446363,0.5564003801489026
0.5222530557037288,0.5444038593049498,0.5584716274391983
0.5249817504781049,0.5479324550532425,0.562273190804472
0.5308423967255163,0.5538169418891492,0.5685297264785945
0.5362810568938947,0.5600905172449586,0.5749218193368311
0.5369659551782267,0.5616858427023104,0.5779696591950998
0.5373024091451271,0.5625310104973771,0.5796495126874834
0.5394552415896499,0.565069628206663,0.5830252606031507
0.5403717232253094,0.5667242788597164,0.5853083541113993
0.5393730985931615,0.5668015399983055,0.5871054442033543
0.5410231274740287,0.5687578525540342,0.5890766186369998
0.5422452815806889,0.5696071362534987,0.5895661662169083
0.5420658702785168,0.569280738619403,0.5893981741142902
0.5418560429049748,0.5692643372042969,0.5900140256824358
0.5391367211406983,0.5670492976776824,0.5885083269376228
0.538176152073591,0.5656824012667592,0.5863153750506545
0.5385563727981939,0.566156201047777,0.5869527043293239
0.537787981675578,0.5645529183220521,0.5840852271145245
0.5369925541885578,0.5633362166575697,0.5819659070066496
0.5393691864231815,0.5657190241893453,0.5842580832826378
0.5391770261878701,0.5653698354569023,0.5832121543548805
0.5403630298305515,0.5658301912369943,0.5827662048086637
0.5376494729932997,0.563164043883484,0.5796902115932401
0.537484150491812,0.5629888995992332,0.5794290503878514
0.535076037771745,0.5602279963493952,0.5761552173134366
0.5334488852629597,0.5584057550246015,0.5741546292055784
0.5329468920232614,0.5573185337166038,0.5720620267337502
0.5324738704498699,0.5564374533859091,0.5707871786333669
0.5305259000910922,0.5540096982111642,0.5677779540805261
0.5307158397410632,0.553652565494513,0.5663655145332704
0.5280685215417318,0.5509860380201772,0.5635770560812965
0.5274944075171994,0.5501206832834793,0.5617761215279948
0.5261185514265652,0.5485793309914531,0.5598910307756775
0.5256161822730085,0.5474913958631582,0.557734685218378
0.5243546588507879,0.5458227806220819,0.5553736084914931
0.5237273885267424,0.5449872984007325,0.5540238178600827
0.5230926708029919,0.5446034488390445,0.5539912807290648
